pos_word,math,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,Intro.started,Introduction.started,key_resp.started,Intro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Words.started,key_resp_2.started,text.started,Words.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text.stopped,DisTask.started,task.started,textbox.started,InstText.started,mouse.started,DisTask.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Recall.started,RecallTask.started,key_resp_3.started,Recall.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Testing.started,TestAns.started,Instr.started,mouse_2.started,Testing.stopped,TestAns.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0,0,0,0,,,,,,,,,,,,,0.006973999988986179,,0.0042637999868020415,0.006973999988986179,1.0127875999896787,6.667542399984086,space,5.638059899996733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
happy,,,,,,0,0,0,12,,,,,,,,,6.6974540000082925,,,,,,,,,6.6810264000087045,6.6974540000082925,8.172431899991352,10.555742700002156,left,3.8492505000031088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
baby,,,,,,0,1,1,10,,,,,,,,,10.570280499989167,,,,,,,,,10.55695349999587,10.570280499989167,12.069246099999873,12.904058699990856,right,2.321624600008363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
joyful,,,,,,0,2,2,11,,,,,,,,,12.91834979999112,,,,,,,,,12.904980599996634,12.91834979999112,14.416707700002007,18.065150599984918,left,5.1348197000043,None,17.43084469999303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
comedy,,,,,,0,3,3,5,,,,,,,,,18.07995220000157,,,,,,,,,18.065964599984,18.07995220000157,19.578604499984067,20.729646599997068,left,2.641191100003198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
fun,,,,,,0,4,4,6,,,,,,,,,20.74424599998747,,,,,,,,,20.730441699997755,20.74424599998747,22.24318759999005,22.87761279998813,left,2.124645200005034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
mother,,,,,,0,5,5,3,,,,,,,,,22.892102599987993,,,,,,,,,22.878426399984164,22.892102599987993,24.390824800007977,25.458297400007723,right,2.5515039000019897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
proud,,,,,,0,6,6,20,,,,,,,,,25.473214600002393,,,,,,,,,25.459139799990226,25.473214600002393,26.971845899999607,27.872707000002265,left,2.3937688999867532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
gift,,,,,,0,7,7,14,,,,,,,,,27.887552300002426,,,,,,,,,27.873692900000606,27.887552300002426,29.386316799995257,30.653751800011378,right,2.762978300015675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
glory,,,,,,0,8,8,18,,,,,,,,,30.668437499989523,,,,,,,,,30.65465129999211,30.668437499989523,32.16679660000955,33.201336700003594,left,2.5266990000091027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
hug,,,,,,0,9,9,23,,,,,,,,,33.21597910000128,,,,,,,,,33.202315100003034,33.21597910000128,34.714693799993256,35.59907589998329,left,2.365799399995012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
cheer,,,,,,0,10,10,16,,,,,,,,,35.61398900000495,,,,,,,,,35.60006820000126,35.61398900000495,37.112240299989935,37.747672900004545,left,2.131400600017514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
warmth,,,,,,0,11,11,21,,,,,,,,,37.76177019998431,,,,,,,,,37.74860069999704,37.76177019998431,39.26024519998464,40.04471290000947,left,2.268532200017944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
profit,,,,,,0,12,12,22,,,,,,,,,40.059687400003895,,,,,,,,,40.045656100002816,40.059687400003895,41.55840549999266,42.11002630001167,left,2.0425913000071887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
kiss,,,,,,0,13,13,9,,,,,,,,,42.124397899984615,,,,,,,,,42.110891999996966,42.124397899984615,43.623063400009414,45.739718099997845,left,3.6104492000013124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
riches,,,,,,0,14,14,8,,,,,,,,,45.754386899992824,,,,,,,,,45.74053300000378,45.754386899992824,47.253004600002896,48.537088999990374,right,2.7770990999997593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
thrill,,,,,,0,15,15,19,,,,,,,,,48.55166009999812,,,,,,,,,48.53806099999929,48.55166009999812,50.05046709999442,51.03449069999624,left,2.4752266999857966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
joy,,,,,,0,16,16,1,,,,,,,,,51.04929860000266,,,,,,,,,51.03528670000378,51.04929860000266,52.548138599988306,53.116030100005446,left,2.0523570999794174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
humor,,,,,,0,17,17,2,,,,,,,,,53.13067539999611,,,,,,,,,53.11692920001224,53.13067539999611,54.629077099991264,55.1640475000022,left,2.017435399990063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
cash,,,,,,0,18,18,7,,,,,,,,,55.178718399984064,,,,,,,,,55.16496880000341,55.178718399984064,56.67722499999218,57.677940900000976,right,2.488839099998586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
win,,,,,,0,19,19,4,,,,,,,,,57.692975099984324,,,,,,,,,57.67874410000513,57.692975099984324,59.19181190000381,61.19167140001082,left,3.4882463000249118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
music,,,,,,0,20,20,15,,,,,,,,,61.20627329999115,,,,,,,,,61.192513399990276,61.20627329999115,62.70459919999121,64.02067130000796,left,2.801512400008505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2024-12-04_10h58.27.627,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-04 10h58.44.611232 +0530,
