pos_word,math,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,Intro.started,Introduction.started,key_resp.started,Intro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Words.started,key_resp_2.started,text.started,Words.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text.stopped,DisTask.started,task.started,textbox.started,InstText.started,mouse.started,DisTask.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Recall.started,RecallTask.started,key_resp_3.started,Recall.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Testing.started,TestAns.started,Instr.started,mouse_2.started,Testing.stopped,TestAns.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cash,,,,,,0,14,14,7,,,,,,,,,46.005474600002344,,,,,,,,,45.99184810000588,46.005474600002344,47.50435640000069,49.07225190000463,left,3.063798000002862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
riches,,,,,,0,15,15,8,,,,,,,,,49.08639090000361,,,,,,,,,49.07311170000321,49.08639090000361,50.584736700002395,51.75228130000323,right,2.6505738999985624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
mother,,,,,,0,16,16,3,,,,,,,,,51.7668651999993,,,,,,,,,51.753085600001214,51.7668651999993,53.26562740000372,56.24799350000103,left,4.4736734999969485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
thrill,,,,,,0,17,17,19,,,,,,,,,56.262852500003646,,,,,,,,,56.248873000004096,56.262852500003646,57.76147480000509,60.24405660000048,right,3.9760728999972343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
joke,,,,,,0,18,18,17,,,,,,,,,60.25920970000152,,,,,,,,,60.24494570000388,60.25920970000152,61.75777200000448,63.225593000002846,right,2.9630815999989863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
joy,,,,,,0,19,19,1,,,,,,,,,63.23925380000583,,,,,,,,,63.2263832000026,63.23925380000583,64.73827059999894,65.80672530000447,right,2.5654706000059377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
happy,,,,,,0,20,20,12,,,,,,,,,65.82054830000561,,,,,,,,,65.8075084000011,65.82054830000561,67.31943229999888,70.55114809999941,right,4.724689999995462,None,70.33305590000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
gift,,,,,,0,21,21,14,,,,,,,,,70.56644000000233,,,,,,,,,70.55195610000374,70.56644000000233,72.06471850000526,72.86612540000351,right,2.2950395999941975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
music,,,,,,0,22,22,15,,,,,,,,,72.88047820000065,,,,,,,,,72.86713820000296,72.88047820000065,74.37895690000005,75.4968990999987,right,2.605740999999398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
kiss,,,,,,0,23,23,9,,,,,,,,,75.51173050000216,,,,,,,,,75.49786270000186,75.51173050000216,77.0101949000018,78.24413610000192,right,2.7170706000033533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
hug,,,,,,0,24,24,23,,,,,,,,,78.25908310000523,,,,,,,,,78.24504729999899,78.25908310000523,79.75770600000396,80.49252290000004,right,2.2237936000019545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,47 + 50 =,,,,,,,,,0,0,0,14,,,,,80.53914050000458,,,,,,,,,,,,,,,,,80.50457330000063,80.53914050000458,80.53914050000458,80.53914050000458,0.028565499997057486,87.78542310000194,97,[0.025925925925925925],[-0.30648148148148147],[1],[0],[0],[7.262389499999699],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,16 + 12 =,,,,,,,,,0,1,1,12,,,,,87.81623380000383,,,,,,,,,,,,,,,,,87.78788600000553,87.81623380000383,87.81623380000383,87.81623380000383,0.012917499996547122,93.14705900000263,28,[0.05],[-0.3111111111111111],[1],[0],[0],[5.345392299997911],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,23 - 29 =,,,,,,,,,0,2,2,7,,,,,93.17568060000485,,,,,,,,,,,,,,,,,93.14831530000083,93.17568060000485,93.17568060000485,93.17568060000485,0.010964699999021832,100.42373840000073,-6,[0.032407407407407406],[-0.3074074074074074],[1],[0],[0],[7.26356840000517],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,10 + 15 =,,,,,,,,,0,3,3,0,,,,,100.44834650000121,,,,,,,,,,,,,,,,,100.42512590000115,100.44834650000121,100.44834650000121,100.44834650000121,0.0065244000070379116,105.20251420000568,25,[0.06666666666666667],[-0.3],[1],[0],[0],[4.770003699995868],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,40 - 44 =,,,,,,,,,0,4,4,11,,,,,105.22830640000029,,,,,,,,,,,,,,,,,105.20378880000499,105.22830640000029,105.22830640000029,105.22830640000029,0.0064366000005975366,110.763655499999,-4,[0.10833333333333334],[-0.3138888888888889],[1],[0],[0],[5.5525978000005125],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,32 - 21 =,,,,,,,,,0,5,5,4,,,,,110.7869795000006,,,,,,,,,,,,,,,,,110.76524580000114,110.7869795000006,110.7869795000006,110.7869795000006,0.006364199995005038,115.84279930000048,11,[0.07777777777777778],[-0.3074074074074074],[1],[0],[0],[5.0701869999975315],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,32 - 45 =,,,,,,,,,0,6,6,6,,,,,115.8663383000021,,,,,,,,,,,,,,,,,115.84402789999876,115.8663383000021,115.8663383000021,115.8663383000021,0.006335400001262315,125.84793150000041,,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,44 - 5 =,,,,,,,,,0,7,7,2,,,,,125.86589720000484,,,,,,,,,,,,,,,,,125.84914860000572,125.86589720000484,125.86589720000484,125.86589720000484,0.01101139999809675,132.12710560000414,39,[0.06018518518518518],[-0.3175925925925926],[1],[0],[0],[6.271070900002087],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,25 + 28 =,,,,,,,,,0,8,8,5,,,,,132.1559511000014,,,,,,,,,,,,,,,,,132.12846980000177,132.1559511000014,132.1559511000014,132.1559511000014,0.010090399999171495,142.13258040000073,,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,17 + 14 =,,,,,,,,,0,9,9,3,,,,,142.1507089000006,,,,,,,,,,,,,,,,,142.1337324000051,142.1507089000006,142.1507089000006,142.1507089000006,0.01150509999570204,145.7148135000025,53,[0.10462962962962963],[-0.30462962962962964],[1],[0],[0],[3.573910799997975],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,84 + 35 =,,,,,,,,,0,10,10,13,,,,,145.73789290000423,,,,,,,,,,,,,,,,,145.71618310000486,145.73789290000423,145.73789290000423,145.73789290000423,0.006066100002499297,154.8391888000042,119,[0.10462962962962963],[-0.30462962962962964],[1],[0],[0],[9.116173599999456],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,28 + 31 =,,,,,,,,,0,11,11,10,,,,,154.864175900002,,,,,,,,,,,,,,,,,154.84046089999902,154.864175900002,154.864175900002,154.864175900002,0.0070104999977047555,161.10041030000139,59,[0.06944444444444445],[-0.30277777777777776],[1],[0],[0],[6.251742399996147],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,69 - 12 =,,,,,,,,,0,12,12,1,,,,,161.1249639000016,,,,,,,,,,,,,,,,,161.10168060000433,161.1249639000016,161.1249639000016,161.1249639000016,0.006656400000792928,167.36073740000575,57,[0.06944444444444445],[-0.30277777777777776],[1],[0],[0],[6.251512800001365],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,29 + 10 =,,,,,,,,,0,13,13,8,,,,,167.38532359999954,,,,,,,,,,,,,,,,,167.36207110000396,167.38532359999954,167.38532359999954,167.38532359999954,0.0068692999993800186,172.88913020000473,39,[0.032407407407407406],[-0.3074074074074074],[1],[0],[0],[5.519328700000187],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,41 + 23 =,,,,,,,,,0,14,14,9,,,,,172.91298510000343,,,,,,,,,,,,,,,,,172.89044300000387,172.91298510000343,172.91298510000343,172.91298510000343,0.006367199996020645,177.53461470000184,54,[0.05648148148148148],[-0.30462962962962964],[1],[0],[0],[4.636881999998877],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.53567309999926,177.54957800000557,177.54957800000557,181.0494519999993,space,3.496584600005008,None,,,,,,,,,,,,,,03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,0,0,0,0,181.06661590000294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.05105860000185,181.06661590000294,181.06661590000294,0.0026058999937959015,185.41070390000095, mother,[0.05648148148148148],[-0.30462962962962964],[1],[0],[0],[4.357311199994001],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,1,0,1,0,185.43076080000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.41371440000512,185.43076080000174,185.43076080000174,0.0014520000040647574,189.82347830000072,baby,[0.05648148148148148],[-0.30462962962962964],[1],[0],[0],[4.407425199999125],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,2,0,2,0,189.84066290000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.82564280000224,189.84066290000192,189.84066290000192,0.0015155000000959262,194.20296770000277,cheers,[0.06666666666666667],[-0.30185185185185187],[1],[0],[0],[4.375005699999747],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,3,0,3,0,194.2212354000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.20490530000097,194.2212354000003,194.2212354000003,0.0014743000065209344,197.1996605000022,win,[0.06666666666666667],[-0.30185185185185187],[1],[0],[0],[2.992558799996914],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,4,0,4,0,197.21608050000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2016048000005,197.21608050000214,197.21608050000214,0.0013722000003326684,200.66358160000527,joy,[0.06666666666666667],[-0.30185185185185187],[1],[0],[0],[3.4597506999998586],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,5,0,5,0,200.68087780000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.66614060000575,200.68087780000496,200.68087780000496,0.0017049999951268546,206.52423650000128,joyful,[0.06666666666666667],[-0.30185185185185187],[1],[0],[0],[5.855773199997202],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,6,0,6,0,206.5413683000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.52625710000575,206.5413683000006,206.5413683000006,0.001622499999939464,212.65163459999894,humor,[0.010185185185185186],[-0.3037037037037037],[1],[0],[0],[6.123024200001964],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,7,0,7,0,212.67247399999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.65432000000146,212.67247399999906,212.67247399999906,0.002177900001697708,217.33143009999912,joke,[0.09907407407407408],[-0.3175925925925926],[1],[0],[0],[4.674616099997365],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,8,0,8,0,217.34907780000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.33341949999885,217.34907780000503,217.34907780000503,0.001761400002578739,224.53923790000408,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,9,0,9,0,224.55591300000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.54111540000304,224.55591300000378,224.55591300000378,0.00908490000438178,231.748946300002,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,10,0,10,0,231.7657790000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.75117809999938,231.7657790000012,231.7657790000012,0.019106900006590877,238.94222480000462,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,11,0,11,0,238.9592690999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.94420399999944,238.9592690999998,238.9592690999998,0.012281600007554516,246.13527560000512,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,12,0,12,0,246.1551834999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.13704320000397,246.1551834999991,246.1551834999991,0.0050554000117699616,249.71739080000407,happy,[0.06111111111111111],[-0.3074074074074074],[1],[0],[0],[3.5783828999992693],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,13,0,13,0,249.73524600000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.7195040000006,249.73524600000383,249.73524600000383,0.0015440000061062165,256.92576280000503,merry,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,14,0,14,0,256.9423096000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.9282103000005,256.9423096000028,256.9423096000028,0.010288100005709566,261.1571136000057,gift,[0.06111111111111111],[-0.3074074074074074],[1],[0],[0],[4.226378899998963],['Instr'],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,15,0,15,0,261.1754731000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.15916680000373,261.1754731000037,261.1754731000037,0.0018341999966651201,268.3644583999994,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,16,0,16,0,268.3810156000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3658102000045,268.3810156000036,268.3810156000036,0.007797400001436472,275.57499480000115,,[],[],[],[],[],[],[],03,001,2024-12-03_14h20.21.361,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h20.31.697246 +0530,
,,,,,,,,,,,,,,,,,,275.5911914000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5769619999992,275.5911914000026,275.5911914000026,0.01927770000474993,,,,,,,,,,,,,,,,,
