stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
57,0.5,1.0,66.59602570000061,,66.57917690000068,66.59602570000061,67.0942998999999,67.0942998999999,67.11012200000005,67.3941992,67.71146050000061,right,1.0,1,1,0.6069578000006004,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
58,0.5,1.0,67.72758419999991,,67.71161650000067,67.72758419999991,68.20937010000125,68.20937010000125,68.24292330000026,68.5083238999996,69.44302600000083,right,1.0,1,1,1.227730500000689,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
59,0.5,1.0,69.45958980000069,,69.44316249999974,69.45958980000069,69.95830449999994,69.95830449999994,69.97454839999955,70.27341110000089,70.36010739999983,left,-1.0,1,1,0.3923092999993969,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
60,0.5,0.5,70.38395200000014,,70.36023990000103,70.38395200000014,70.87465239999983,70.87465239999983,70.88986070000101,71.18993290000071,71.52368370000113,right,0.5,0,0,0.6473967000001721,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
61,0.5,1.0,71.53748650000125,,71.52382039999975,71.53748650000125,72.0374279000007,72.0374279000007,72.05353959999957,72.35356060000049,72.85282449999977,left,-1.0,1,1,0.8015555000001768,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
62,0.5,1.0,72.86891289999949,,72.85290540000096,72.86891289999949,73.36940140000115,73.36940140000115,73.38526960000127,73.68394110000008,74.15159040000071,right,1.0,0,0,0.7711614999989251,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
63,0.5,1.5,74.16822710000088,,74.15167780000047,74.16822710000088,74.66971879999983,74.66971879999983,74.66971879999983,74.96982720000051,75.38706100000127,right,1.5,1,1,0.7141768000001321,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
64,0.5,1.5,75.40098690000013,,75.3872293000004,75.40098690000013,75.89867330000015,75.89867330000015,75.91584239999975,76.19821010000123,76.58760090000033,right,1.5,1,1,0.6742754000006244,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
65,0.5,1.5,76.61095740000019,,76.58780250000018,76.61095740000019,77.10138519999964,77.10138519999964,77.11858310000025,77.40076709999994,77.78676059999998,left,-1.5,1,1,0.6703577000007499,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
66,0.5,1.0,77.81047330000001,,77.78689920000033,77.81047330000001,78.3015660000001,78.3015660000001,78.31667930000003,78.61600460000045,78.93530850000025,left,-1.0,0,0,0.6166726000010385,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
67,0.5,1.5,78.9495310000002,,78.93544900000052,78.9495310000002,79.44985430000088,79.44985430000088,79.44985430000088,79.76509520000036,80.21788879999986,right,1.5,1,1,0.7584985999983473,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
68,0.5,1.5,80.2414602000008,,80.21804460000021,80.2414602000008,80.73192930000005,80.73192930000005,80.74710600000071,81.04730940000081,81.29966369999966,right,1.5,1,1,0.5575523999996221,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
69,0.5,1.5,81.31308910000007,,81.29982130000099,81.31308910000007,81.8140839000007,81.8140839000007,81.8140839000007,82.1295351000008,82.31568890000017,left,-1.5,0,0,0.48416980000001786,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
70,0.5,2.0,82.33897400000023,,82.31585880000057,82.33897400000023,82.83016370000041,82.83016370000041,82.84528920000048,83.14531480000005,83.430932700001,left,-2.0,1,1,0.5896176000005653,659763,001,2024-09-12_21h33.42.024,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 21h33.47.693455 +0530,
