stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
31,0.5,1.0,30.845900899963453,,30.830929999938235,30.845900899963453,31.343180799856782,31.343180799856782,31.358874999918044,31.658914599800482,31.745322600007057,left,-1.0,0,0,0.39980879984796047,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
32,0.5,1.5,31.7587407999672,,31.745422799838707,31.7587407999672,32.258793799905106,32.258793799905106,32.258793799905106,32.560584399849176,32.91319349990226,right,1.5,1,1,0.6503348001278937,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
33,0.5,1.5,32.93736229999922,,32.91333369980566,32.93736229999922,33.427304999902844,33.427304999902844,33.44273479981348,33.74193239980377,33.86234919982962,left,-1.5,1,1,0.42916539986617863,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
34,0.5,1.5,33.88627259992063,,33.86248349980451,33.88627259992063,34.37820289982483,34.37820289982483,34.39163059997372,34.69149489980191,34.77703949995339,left,-1.5,1,1,0.39122699992731214,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
35,0.5,1.0,34.79106439999305,,34.77718529989943,34.79106439999305,35.29097600001842,35.29097600001842,35.29097600001842,35.59037759993225,35.69295339984819,left,-1.0,1,1,0.39270150009542704,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
36,0.5,1.0,35.70827279984951,,35.693099699914455,35.70827279984951,36.209573099855334,36.209573099855334,36.22301379987039,36.522534099873155,36.79175759991631,right,1.0,1,1,0.5799763000104576,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
37,0.5,1.0,36.807282799854875,,36.791953899897635,36.807282799854875,37.30747479991987,37.30747479991987,37.32238179980777,37.62250309996307,37.84138589981012,right,1.0,1,1,0.5296789000276476,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
38,0.5,1.0,37.85494009987451,,37.84152119979262,37.85494009987451,38.35454809991643,38.35454809991643,38.35454809991643,38.67190009984188,38.856529499869794,right,1.0,1,1,0.49109079991467297,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
39,0.5,1.0,38.87181379995309,,38.856670500012115,38.87181379995309,39.36811159993522,39.36811159993522,39.385834199842066,39.66801999998279,39.86930079990998,left,-1.0,1,1,0.4988790999632329,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
40,0.5,1.0,39.88496679998934,,39.86942719994113,39.88496679998934,40.384952399879694,40.384952399879694,40.40045449999161,40.70001549995504,40.922543299850076,right,1.0,1,1,0.5287017000373453,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
41,0.5,1.0,40.94581669988111,,40.92268419987522,40.94581669988111,41.43619369994849,41.43619369994849,41.45164609979838,41.75121149979532,41.93717039981857,right,1.0,1,1,0.48213459993712604,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
42,0.5,1.0,41.95135629992001,,41.937307899817824,41.95135629992001,42.45072799990885,42.45072799990885,42.45072799990885,42.750201399903744,43.08608899987303,right,1.0,1,1,0.62723010010086,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
43,0.5,1.0,43.10114169982262,,43.08625629986636,43.10114169982262,43.60085439984687,43.60085439984687,43.61657589999959,43.91547639993951,43.951410699868575,left,-1.0,1,1,0.34004759998060763,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
44,0.5,1.0,43.96797729982063,,43.951555099803954,43.96797729982063,44.46481529995799,44.46481529995799,44.480280000017956,44.76658930000849,44.93530729995109,left,-1.0,1,1,0.4633885999210179,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
45,0.5,1.0,44.95855759992264,,44.93548079999164,44.95855759992264,45.44875209988095,45.44875209988095,45.46527259983122,45.74922569980845,46.033486399799585,left,-1.0,1,1,0.574244299903512,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
46,0.5,1.0,46.04939069994725,,46.033628199948,46.04939069994725,46.54821499995887,46.54821499995887,46.5633578998968,46.86325469985604,47.0322294998914,right,1.0,1,1,0.4818684000056237,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
47,0.5,1.0,47.04738529981114,,47.03237109980546,47.04738529981114,47.54764849995263,47.54764849995263,47.56324169994332,47.86248439992778,47.964916799915954,left,-1.0,1,1,0.414961899863556,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
48,0.5,1.0,47.980135599849746,,47.96505689993501,47.980135599849746,48.4794622999616,48.4794622999616,48.49731020000763,48.77975629991852,49.08149759983644,left,-1.0,1,1,0.5839750999584794,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
49,0.5,1.0,49.10614259983413,,49.08166869985871,49.10614259983413,49.59593559987843,49.59593559987843,49.611088699894026,49.89755190000869,50.016226099804044,left,-1.0,1,1,0.41182309994474053,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
