stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,1,1.0,10.140705700032413,,10.126462600077502,10.140705700032413,10.62477029999718,10.62477029999718,10.64099330001045,10.939755500061437,11.241393000003882,left,-1.0,1,1,0.600465300027281,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
12,1,1.0,11.256113599985838,,11.241532900021411,11.256113599985838,11.756194000015967,11.756194000015967,11.756194000015967,12.05569359997753,12.223695100052282,right,1.0,1,1,0.4619292999850586,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
13,1,1.0,12.239315900020301,,12.223833700059913,12.239315900020301,12.73841310001444,12.73841310001444,12.73841310001444,13.037962600006722,13.422194999991916,right,1.0,1,1,0.6714492000173777,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
14,1,1.0,13.437496300088242,,13.4223697000416,13.437496300088242,13.937518600025214,13.937518600025214,13.937518600025214,14.251286300015636,14.622106600087136,right,1.0,1,1,0.6777594999875873,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
15,0.5,1.0,14.63651890004985,,14.622243700083345,14.63651890004985,15.136195400031283,15.136195400031283,15.136195400031283,15.435472400044091,15.68683390005026,left,-1.0,0,0,0.5346018000273034,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
16,0.5,1.5,15.701537600019947,,15.687016600044444,15.701537600019947,16.201690200017765,16.201690200017765,16.201690200017765,16.500853199977428,17.03726520005148,left,-1.5,1,1,0.8256732999579981,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
17,0.5,1.5,17.050368100055493,,17.037406400078908,17.050368100055493,17.55179360008333,17.55179360008333,17.55179360008333,17.866774199996144,18.019454000052065,right,1.5,1,1,0.46558690001256764,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
18,0.5,1.5,18.033848499995656,,18.019622100051492,18.033848499995656,18.53273520001676,18.53273520001676,18.549394499976188,18.84900889999699,19.084201900055632,left,-1.5,1,1,0.5464344000210986,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
19,0.5,1.0,19.098741200054064,,19.084352200035937,19.098741200054064,19.598052900051698,19.598052900051698,19.598052900051698,19.898524600081146,20.13300310005434,left,-1.0,1,1,0.5186460000695661,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
20,0.5,1.0,20.147995800012723,,20.133136000018567,20.147995800012723,20.647518699988723,20.647518699988723,20.647518699988723,20.94709030003287,21.165251100086607,left,-1.0,0,0,0.5076319000218064,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
21,0.5,1.5,21.180190499988385,,21.165415800060146,21.180190499988385,21.680188499973156,21.680188499973156,21.680188499973156,21.980216399999335,22.081837399979122,left,-1.5,1,1,0.3964487999910489,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
22,0.5,1.5,22.09592800005339,,22.081976899993606,22.09592800005339,22.595616600010544,22.595616600010544,22.595616600010544,22.89461920002941,22.99772430001758,left,-1.5,1,1,0.39950419997330755,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
23,0.5,1.5,23.011889100074768,,22.997864000033587,23.011889100074768,23.511633299989626,23.511633299989626,23.511633299989626,23.811642799992114,23.913689200067893,left,-1.5,1,1,0.396257400047034,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
24,0.5,1.0,23.92782820004504,,23.91383199999109,23.92782820004504,24.427293300046586,24.427293300046586,24.427293300046586,24.727082299999893,24.830792700056918,left,-1.0,1,1,0.39918870001565665,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
25,0.5,1.0,24.842985600000247,,24.830988500034437,24.842985600000247,25.34300069999881,25.34300069999881,25.34300069999881,25.642984800040722,25.87836289999541,right,1.0,1,1,0.527006100048311,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
26,0.5,1.0,25.892746799974702,,25.87857449997682,25.892746799974702,26.392570300027728,26.392570300027728,26.392570300027728,26.69164820003789,26.760717600001954,left,-1.0,1,1,0.35373600001912564,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
27,0.5,1.0,26.775400000042282,,26.760914799990132,26.775400000042282,27.27453170006629,27.27453170006629,27.29148640006315,27.575888900086284,27.792615100042894,left,-1.0,1,1,0.5045665999641642,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
28,0.5,1.0,27.807460400043055,,27.79275330004748,27.807460400043055,28.30673549999483,28.30673549999483,28.30673549999483,28.606590499985032,28.7422121000709,right,1.0,1,1,0.42821489996276796,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
29,0.5,1.0,28.756467600003816,,28.742383899982087,28.756467600003816,29.256324400077574,29.256324400077574,29.27333690004889,29.555698700016364,29.69129420001991,left,-1.0,1,1,0.4297798000043258,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
30,0.5,1.0,29.705615799990483,,29.691455500083975,29.705615799990483,30.205487100058235,30.205487100058235,30.205487100058235,30.504762300057337,30.523134300019592,left,-1.0,0,0,0.3070261999964714,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
31,0.5,1.5,30.53802400000859,,30.523360299994238,30.53802400000859,31.037925100070424,31.037925100070424,31.05416509998031,31.338327700039372,31.374325399985537,left,-1.5,1,1,0.3278449000790715,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
32,0.5,1.5,31.387789500062354,,31.37446760002058,31.387789500062354,31.887134200078435,31.887134200078435,31.90379040001426,,32.138349600019865,right,1.5,1,1,0.24079130007885396,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
33,0.5,1.5,32.15356000000611,,32.13848279998638,32.15356000000611,32.6529580000788,32.6529580000788,32.6529580000788,32.952539800084196,32.937796400045045,right,1.5,0,0,0.27663229999598116,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
34,0.5,2.0,32.952539800084196,,32.93802260002121,32.952539800084196,33.452107900055125,33.452107900055125,33.452107900055125,33.75176980008837,34.07099300005939,left,-2.0,1,1,0.6124189000111073,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
35,0.5,2.0,34.08452430006582,,34.071204200037755,34.08452430006582,34.58440719998907,34.58440719998907,34.58440719998907,34.88412750000134,35.203044300084,left,-2.0,1,1,0.6147726000053808,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
36,0.5,2.0,35.21674659999553,,35.20318910002243,35.21674659999553,35.716513900086284,35.716513900086284,35.716513900086284,36.01669399999082,36.218019200023264,left,-2.0,1,1,0.4938728999113664,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
37,0.5,1.5,36.232842400087975,,36.21816749998834,36.232842400087975,36.73265090002678,36.73265090002678,36.73265090002678,37.031877400004305,37.184665900073014,right,1.5,1,1,0.4501557999756187,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
38,0.5,1.5,37.19853440008592,,37.18482880003285,37.19853440008592,37.69831680005882,37.69831680005882,37.69831680005882,37.9976187000284,37.999387399991974,left,-1.5,1,1,0.28793300001416355,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
39,0.5,1.5,38.01459690008778,,37.99954800005071,38.01459690008778,38.514347800053656,38.514347800053656,38.514347800053656,38.813704299973324,39.931249400018714,right,1.5,0,0,1.408465399988927,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
40,0.5,2.0,39.946206300053746,,39.93139380007051,39.946206300053746,40.445586499990895,40.445586499990895,40.445586499990895,40.74523110000882,41.114810100058094,right,2.0,1,1,0.6625966000137851,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
41,0.5,2.0,41.130440399982035,,41.114948800066486,41.130440399982035,41.62817470007576,41.62817470007576,41.64461309998296,41.92827080003917,42.162842500023544,right,2.0,1,1,0.5211429999908432,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
42,0.5,2.0,42.17736229998991,,42.163101300015114,42.17736229998991,42.67682360007893,42.67682360007893,42.67682360007893,42.97772660001647,43.16494500008412,right,2.0,1,1,0.4773439000127837,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
43,0.5,1.5,43.1901310000103,,43.165173300076276,43.1901310000103,43.67573820007965,43.67573820007965,43.692679499974474,43.976049500051886,44.261922499979846,right,1.5,1,1,0.5841560000553727,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
44,0.5,1.5,44.275557100074366,,44.26206350000575,44.275557100074366,44.77526260004379,44.77526260004379,44.77526260004379,45.07422180008143,45.358881700085476,right,1.5,1,1,0.576542199938558,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
45,0.5,1.5,45.37395719997585,,45.35901500005275,45.37395719997585,45.876556399976835,45.876556399976835,45.876556399976835,46.189961199997924,46.47500239999499,right,1.5,1,1,0.5856572000775486,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
46,0.5,1.0,46.4895982000744,,46.47519000002649,46.4895982000744,46.98942880006507,46.98942880006507,46.98942880006507,47.29107060004026,47.457176199997775,left,-1.0,1,1,0.4568723998963833,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
47,0.5,1.0,47.472255400032736,,47.4573156000115,47.472255400032736,47.97227110003587,47.97227110003587,47.97227110003587,48.27235990006011,48.47436310001649,right,1.0,1,1,0.49408940004650503,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
48,0.5,1.0,48.48844560002908,,48.47450580005534,48.48844560002908,48.98836830002256,48.98836830002256,48.98836830002256,49.28769390005618,49.43917410005815,right,1.0,0,0,0.4410868000704795,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
49,0.5,1.5,49.45392720005475,,49.43933309998829,49.45392720005475,49.95347230008338,49.95347230008338,49.95347230008338,50.25345610000659,50.937442300026305,right,1.5,1,1,0.9671090999618173,525091,001,2024-08-21_23h57.07.435,AdaptiveStaircaseProcedure,2024.1.5,None,2024-08-21 23h57.14.168780 +0530,
