stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,1,0.1,9.87171060000037,,9.85767670000132,9.87171060000037,10.370404100000087,10.370404100000087,10.370404100000087,10.670106300000043,10.891064200000983,right,0.1,0,0,0.5028363999990688,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
11,1,1.1,10.904712600000494,,10.891220200001044,10.904712600000494,11.404390500001682,11.404390500001682,11.404390500001682,11.704161600000589,11.972898800000621,right,1.1,1,1,0.5593262999991566,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
12,1,1.1,11.988546900000074,,11.973015999999916,11.988546900000074,12.487848600001598,12.487848600001598,12.503631500001575,12.801621000000523,13.019275600001492,right,1.1,0,0,0.5238671999995859,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
13,1,2.1,13.034393400001136,,13.019345700000486,13.034393400001136,13.520615299999918,13.520615299999918,13.536370200001329,13.836246600001687,14.25167120000151,right,2.1,1,1,0.7284094999995432,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
14,1,2.1,14.266997400000037,,14.251765800001522,14.266997400000037,14.753285500000857,14.753285500000857,14.76870930000041,15.06857940000009,15.421239400000559,right,2.1,1,1,0.6630029000007198,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
15,1,2.1,15.434676200000467,,15.42137189999994,15.434676200000467,15.93266180000137,15.93266180000137,15.949122800000623,16.231662900001538,16.465309900000648,left,-2.1,1,1,0.5187314999984665,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
16,1,1.1,16.481669700000566,,16.465369500001543,16.481669700000566,16.964447199999995,16.964447199999995,16.98196630000166,17.266469100000904,17.50154610000027,right,1.1,1,1,0.5228386999988288,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
17,1,1.1,17.517276300000958,,17.501714100000754,17.517276300000958,18.016730800000005,18.016730800000005,18.03343270000005,18.31612270000005,18.750890000001164,right,1.1,1,1,0.7297352000005048,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
18,1,1.1,18.76487740000084,,18.75110400000085,18.76487740000084,19.263129700000718,19.263129700000718,19.279485600000044,19.561740800001644,19.78355570000167,left,-1.1,1,1,0.5063239999999496,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
19,0.5,0.10000000000000009,19.797134400001596,,19.783690900001602,19.797134400001596,20.29683819999991,20.29683819999991,20.29683819999991,20.596574600000167,20.98242680000112,right,0.10000000000000009,0,0,0.6803443999997398,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
20,0.5,0.6000000000000001,20.996442800000295,,20.982592000000295,20.996442800000295,21.49347630000011,21.49347630000011,21.510304299999916,21.79319150000083,22.144095200001175,right,0.6000000000000001,1,1,0.6368079999992915,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
21,0.5,0.6000000000000001,22.159565300000395,,22.14415260000169,22.159565300000395,22.64642620000086,22.64642620000086,22.661384500001077,22.961242800000036,23.380104000001666,right,0.6000000000000001,0,0,0.7203709999994317,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
22,0.5,1.1,23.393862200000513,,23.380242900000667,23.393862200000513,23.890897200000836,23.890897200000836,23.908227600000828,24.190508200001204,24.413128700000016,right,1.1,1,1,0.5199855999999272,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
23,0.5,1.1,24.42634050000015,,24.413263400001597,24.42634050000015,24.925687000000835,24.925687000000835,24.925687000000835,25.24045280000064,25.55678210000042,right,1.1,1,1,0.616214100000434,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
24,0.5,1.1,25.573413600001004,,25.5568398000014,25.573413600001004,26.055634100001043,26.055634100001043,26.089532300000428,26.355396300001303,26.556297099999938,left,-1.1,1,1,0.4858586999998806,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
25,0.5,0.6000000000000001,26.572614000000613,,26.556356700000833,26.572614000000613,27.05473660000098,27.05473660000098,27.08808230000068,27.35669600000074,27.991572900000392,left,-0.6000000000000001,0,0,0.9346849000012298,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
26,0.5,1.1,28.007201300000816,,27.991741300000285,28.007201300000816,28.503980200001024,28.503980200001024,28.520118800001,28.806611200001498,29.024533300000257,left,-1.1,1,1,0.5183025000005728,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
27,0.5,1.1,29.039929600001415,,29.024665700000696,29.039929600001415,29.537756500001706,29.537756500001706,29.553295800000342,29.852380300000732,29.98637150000104,left,-1.1,1,1,0.44565940000029514,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
28,0.5,1.1,30.00245950000135,,29.986430400000245,30.00245950000135,30.502078500001517,30.502078500001517,30.518461300000126,30.804841000001034,30.955060300000696,left,-1.1,1,1,0.440133699999933,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
29,0.5,0.6000000000000001,30.971473600000536,,30.955200100001093,30.971473600000536,31.467771500001618,31.467771500001618,31.484609200000705,31.778407499999958,31.86855470000046,left,-0.6000000000000001,1,1,0.390895399999863,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
30,0.5,0.6000000000000001,31.88324610000018,,31.86863220000123,31.88324610000018,32.3827710000005,32.3827710000005,32.3827710000005,32.682703700000275,32.76819140000043,left,-0.6000000000000001,1,1,0.3815577999994275,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
31,0.5,0.6000000000000001,32.7825456999999,,32.76828210000167,32.7825456999999,33.2829408000016,33.2829408000016,33.2829408000016,33.58209360000001,33.770468900000196,right,0.6000000000000001,1,1,0.47562899999866204,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
32,0.5,0.10000000000000009,33.784402400000545,,33.77060540000093,33.784402400000545,34.284654500001125,34.284654500001125,34.284654500001125,34.59852830000091,34.93218390000038,left,-0.10000000000000009,1,1,0.6415147999996407,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
33,0.5,0.10000000000000009,34.947097700000086,,34.93226649999997,34.947097700000086,35.44741990000148,35.44741990000148,35.44741990000148,35.74652170000081,36.03125480000017,right,0.10000000000000009,0,0,0.5733732000007876,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
34,0.5,0.6000000000000001,36.04609150000033,,36.03131400000166,36.04609150000033,36.546079499999905,36.546079499999905,36.546079499999905,36.84772030000022,37.13431590000073,right,0.6000000000000001,0,0,0.5789249000008567,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
35,0.5,1.1,37.14795250000134,,37.13445430000138,37.14795250000134,37.647630200001004,37.647630200001004,37.647630200001004,37.94682540000031,38.31514430000061,left,-1.1,1,1,0.6622480000005453,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
36,0.5,1.1,38.33106200000111,,38.315279100001135,38.33106200000111,38.82770680000067,38.82770680000067,38.84362540000075,39.12768180000057,39.29833839999992,left,-1.1,1,1,0.46317439999984344,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
37,0.5,1.1,39.3126839000015,,39.29847130000053,39.3126839000015,39.80967779999992,39.80967779999992,39.83903129999999,40.10927179999999,40.21341329999996,left,-1.1,1,1,0.3927346000000398,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
38,0.5,0.6000000000000001,40.22900680000021,,40.213579300001584,40.22900680000021,40.7270092000017,40.7270092000017,40.743034300001455,41.028439000001526,41.11240470000121,left,-0.6000000000000001,1,1,0.37331929999891145,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
39,0.5,0.6000000000000001,41.12869090000095,,41.11253840000063,41.12869090000095,41.62431370000013,41.62431370000013,41.64174340000136,41.92668450000019,41.94622760000129,left,-0.6000000000000001,1,1,0.3184430999990582,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
40,0.5,0.6000000000000001,41.959889900001144,,41.94636130000072,41.959889900001144,42.457084500001656,42.457084500001656,42.47467870000037,42.75667710000016,42.85751520000122,right,0.6000000000000001,0,0,0.3930999999993219,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
41,0.5,1.1,42.873946600000636,,42.85759230000076,42.873946600000636,43.35927630000151,43.35927630000151,43.376248399999895,43.674066600000515,43.79011530000025,left,-1.1,1,1,0.41603349999968486,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
42,0.5,1.1,43.80645710000135,,43.79018050000013,43.80645710000135,44.3063602000002,44.3063602000002,44.322042200001306,44.60859970000092,44.710595900000044,right,1.1,1,1,0.40134610000131943,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
43,0.5,1.1,44.72389550000116,,44.71076190000167,44.72389550000116,45.22393440000087,45.22393440000087,45.22393440000087,45.53777500000069,45.65498070000103,left,-1.1,1,1,0.41802149999966787,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
44,0.5,0.6000000000000001,45.6712363000006,,45.65504090000104,45.6712363000006,46.153618900001675,46.153618900001675,46.17080330000135,46.453124200001184,46.587835300000734,right,0.6000000000000001,0,0,0.42869079999945825,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
45,0.5,1.1,46.60382910000044,,46.58790660000159,46.60382910000044,47.1033505000014,47.1033505000014,47.12194020000061,47.40760030000092,47.45693780000147,left,-1.1,1,1,0.34813199999916833,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
46,0.5,1.1,47.47079120000126,,47.457102500000474,47.47079120000126,47.968484300001364,47.968484300001364,47.985801300001185,48.26843310000004,48.56901640000069,left,-1.1,0,0,0.5916761000007682,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
47,0.5,1.6,48.58516630000122,,48.56909340000129,48.58516630000122,49.07011670000065,49.07011670000065,49.08750490000057,49.3694927000015,49.751713100000416,left,-1.6,1,1,0.6646395999996457,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
48,0.5,1.6,49.76688880000074,,49.75177110000004,49.76688880000074,50.26670020000165,50.26670020000165,50.26670020000165,50.56638320000093,50.766784200000984,right,1.6,1,1,0.48509440000088944,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
49,0.5,1.6,50.78317160000006,,50.766841399999976,50.78317160000006,51.26571160000094,51.26571160000094,51.28276630000073,51.565337400001226,51.86283940000067,right,1.6,1,1,0.5822791000009602,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
50,0.5,1.1,51.88208990000021,,51.86291110000093,51.88208990000021,52.36667630000011,52.36667630000011,52.38447840000117,52.681428300000334,52.86807510000108,right,1.1,0,0,0.49786929999936547,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
51,0.5,1.6,52.8838005000016,,52.86821360000067,52.8838005000016,53.38070990000051,53.38070990000051,53.397055100000216,53.68306660000053,54.28485180000098,right,1.6,1,1,0.9014721000003192,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
52,0.5,1.6,54.298368600000686,,54.28498870000112,54.298368600000686,54.79844250000133,54.79844250000133,54.79844250000133,55.098062400000344,55.27969550000125,right,1.6,1,1,0.46976340000037453,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
53,0.5,1.6,55.29506700000093,,55.27975289999995,55.29506700000093,55.78131360000043,55.78131360000043,55.79700000000048,56.09678090000125,56.32886110000072,right,1.6,1,1,0.536359600000651,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
54,0.5,1.1,56.34447250000085,,56.32895350000035,56.34447250000085,56.84414460000153,56.84414460000153,56.84414460000153,57.144052999999985,57.2308737000003,right,1.1,1,1,0.3778970000003028,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
55,0.5,1.1,57.24734370000078,,57.23100710000108,57.24734370000078,57.7463884000008,57.7463884000008,57.762120200000936,58.046028200000364,58.55946360000053,right,1.1,1,1,0.8004027000006317,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
56,0.5,1.1,58.57574980000027,,58.559528600000704,58.57574980000027,59.059533500001635,59.059533500001635,59.077591200000825,59.36052170000039,59.579520900000716,right,1.1,1,1,0.5108094000006531,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
57,0.5,0.6000000000000001,59.593586900000446,,59.5796577000001,59.593586900000446,60.090649400000984,60.090649400000984,60.10800980000022,60.390498200000366,60.62780120000025,left,-0.6000000000000001,1,1,0.5283928000008018,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
58,0.5,0.6000000000000001,60.6438261000003,,60.6279355000006,60.6438261000003,61.14020380000147,61.14020380000147,61.156651400000555,61.43974000000162,61.72380510000039,right,0.6000000000000001,1,1,0.5824759999995877,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
59,0.5,0.6000000000000001,61.73932160000004,,61.72386380000171,61.73932160000004,62.239366200001314,62.239366200001314,62.239366200001314,62.53926990000036,62.73973509999996,right,0.6000000000000001,1,1,0.48928089999935764,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
60,0.5,0.10000000000000009,62.75528560000021,,62.73979700000018,62.75528560000021,63.25421880000067,63.25421880000067,63.25421880000067,63.55632010000045,63.809274500001266,left,-0.10000000000000009,1,1,0.5417532999999821,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
61,0.5,0.10000000000000009,63.8229091000012,,63.80940920000103,63.8229091000012,64.32240150000143,64.32240150000143,64.32240150000143,64.62224030000107,64.80807530000129,left,-0.10000000000000009,1,1,0.47862050000003364,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
62,0.5,0.10000000000000009,64.82170050000059,,64.80820920000042,64.82170050000059,65.32154489999994,65.32154489999994,65.32154489999994,65.62149610000051,65.85632030000124,right,0.10000000000000009,0,0,0.5228303999992931,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
63,0.5,0.6000000000000001,65.87215470000046,,65.85646059999999,65.87215470000046,66.36983510000027,66.36983510000027,66.3855695000002,66.68420630000037,66.86894740000025,left,-0.6000000000000001,1,1,0.4958865999997215,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
64,0.5,0.6000000000000001,66.8839147000017,,66.86902050000026,66.8839147000017,67.3840368000001,67.3840368000001,67.3840368000001,67.6835456000008,67.91739860000052,left,-0.6000000000000001,0,0,0.5203074000000925,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
65,0.5,1.1,67.93394260000059,,67.91746680000142,67.93394260000059,68.41620120000152,68.41620120000152,68.4493708000009,68.71600490000128,68.93416830000024,right,1.1,1,1,0.5109742000004189,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
66,0.5,1.1,68.9489433000017,,68.93422640000063,68.9489433000017,69.44843860000037,69.44843860000037,69.44843860000037,69.75071600000047,69.98520970000027,left,-1.1,1,1,0.5265662999991036,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
67,0.5,1.1,70.00152049999997,,69.98537990000113,70.00152049999997,70.49812610000117,70.49812610000117,70.51407010000003,70.79765970000153,71.03174260000014,right,1.1,1,1,0.5198605000005045,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
68,0.5,0.6000000000000001,71.04678000000058,,71.03180090000023,71.04678000000058,71.5315997000016,71.5315997000016,71.54765850000149,71.84598430000005,72.09747630000129,left,-0.6000000000000001,1,1,0.5490996999997151,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
69,0.5,0.6000000000000001,72.1126959000012,,72.09754320000138,72.1126959000012,72.6123645000007,72.6123645000007,72.6123645000007,72.91193610000118,73.36272439999993,left,-0.6000000000000001,1,1,0.7370599000005313,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
70,0.5,0.6000000000000001,73.37785110000004,,73.3627804000007,73.37785110000004,73.87759110000115,73.87759110000115,73.87759110000115,74.17748310000025,74.31189010000162,left,-0.6000000000000001,1,1,0.4241418000001431,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
71,0.5,0.10000000000000009,74.32782060000136,,74.31194750000031,74.32782060000136,74.81274950000079,74.81274950000079,74.82992750000085,75.11217370000122,75.39825650000057,right,0.10000000000000009,0,0,0.5732712999997602,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
72,0.5,0.6000000000000001,75.41210930000125,,75.39839970000139,75.41210930000125,75.91130140000132,75.91130140000132,75.91130140000132,76.20951840000089,76.52805330000047,left,-0.6000000000000001,1,1,0.6023609000003489,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
73,0.5,0.6000000000000001,76.54148520000126,,76.52811199999996,76.54148520000126,77.04128790000141,77.04128790000141,77.04128790000141,77.3435057000006,77.62953650000054,left,-0.6000000000000001,1,1,0.5718974999999773,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
74,0.5,0.6000000000000001,77.6434704000003,,77.62966950000009,77.6434704000003,78.14281420000043,78.14281420000043,78.14281420000043,78.44220490000043,78.8289760000007,right,0.6000000000000001,1,1,0.6840761000003113,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
75,0.5,0.10000000000000009,78.84220540000024,,78.8291474000016,78.84220540000024,79.33920190000026,79.33920190000026,79.35849440000129,79.63892930000111,80.00979280000138,left,-0.10000000000000009,1,1,0.6660890000002837,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
76,0.5,0.10000000000000009,80.0253616000009,,80.00991890000114,80.0253616000009,80.52532020000035,80.52532020000035,80.54079160000038,80.84001650000027,81.10883540000032,right,0.10000000000000009,0,0,0.5761837999998534,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
77,0.5,0.6000000000000001,81.12427410000055,,81.10900240000046,81.12427410000055,81.6243398000006,81.6243398000006,81.63994540000022,81.93906229999993,82.33752530000129,right,0.6000000000000001,1,1,0.7095970999998826,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
78,0.5,0.6000000000000001,82.35368770000059,,82.33758350000062,82.35368770000059,82.83832480000092,82.83832480000092,82.85601170000155,83.13812080000025,83.29151989999991,left,-0.6000000000000001,1,1,0.44340770000053453,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
79,0.5,0.6000000000000001,83.30467400000089,,83.29165330000069,83.30467400000089,83.80275840000104,83.80275840000104,83.82008020000103,84.10135190000074,84.38660140000138,left,-0.6000000000000001,1,1,0.5820397000006778,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
80,0.5,0.10000000000000009,84.40121530000033,,84.38666280000143,84.40121530000033,84.90102860000115,84.90102860000115,84.90102860000115,85.20054440000058,85.21896320000087,right,0.10000000000000009,1,1,0.31665830000019923,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
81,0.5,0.10000000000000009,85.23337800000081,,85.21903689999999,85.23337800000081,85.73327720000088,85.73327720000088,85.73327720000088,86.0356550000015,86.62114060000022,right,0.10000000000000009,1,1,0.8726950000000215,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
82,0.5,0.10000000000000009,86.63488099999995,,86.6212771999999,86.63488099999995,87.13201690000096,87.13201690000096,87.1494844000008,87.43191500000103,87.74966550000136,right,0.10000000000000009,0,0,0.6155303999985335,702782,001,2024-09-12_20h16.11.829,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-12 20h16.16.870979 +0530,
