stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,0.5,24.0,16.31739480001852,,16.30122260004282,16.31739480001852,16.816963699879125,16.816963699879125,16.816963699879125,17.11707630008459,17.818655000068247,left,-24.0,1,1,0.9888774000573903,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
12,0.5,23.5,17.83270619995892,,17.818748600082472,17.83270619995892,18.3338492999319,18.3338492999319,18.3338492999319,18.633747899904847,18.769325899891555,left,-23.5,0,0,0.4294205999467522,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
13,0.5,24.0,18.785119300009683,,18.76947439997457,18.785119300009683,19.281033999985084,19.281033999985084,19.297454699873924,19.580956199904904,20.451340900035575,left,-24.0,1,1,1.1519373001065105,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
14,0.5,24.0,20.465886499965563,,20.451480200048536,20.465886499965563,20.962605000007898,20.962605000007898,20.979771099984646,21.26308050006628,21.39666539989412,right,24.0,1,1,0.42859290004707873,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
15,0.5,24.0,21.412930799880996,,21.396735900081694,21.412930799880996,21.91237620008178,21.91237620008178,21.931311100022867,22.215385999996215,22.25069159991108,right,24.0,0,0,0.3283473998308182,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
16,0.5,24.5,22.26400119997561,,22.25084550003521,22.26400119997561,22.760704400017858,22.760704400017858,22.778001100057736,23.060515800025314,23.511451500002295,right,24.5,1,1,0.7456502998247743,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
17,0.5,24.5,23.52658970002085,,23.51151919993572,23.52658970002085,24.02660009986721,24.02660009986721,24.02660009986721,24.328514500055462,24.67721110000275,right,24.5,1,1,0.6454271001275629,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
18,0.5,24.5,24.692090099910274,,24.677286199992523,24.692090099910274,25.191981399897486,25.191981399897486,25.191981399897486,25.491763500031084,26.342491399962455,left,-24.5,1,1,1.1464201000053436,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
19,0.5,24.0,26.357250799890608,,26.34256129991263,26.357250799890608,26.857188399881124,26.857188399881124,26.857188399881124,27.158800799865276,27.327289399923757,left,-24.0,0,0,0.4588214000687003,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
20,0.5,24.5,27.34318199986592,,27.32743200007826,27.34318199986592,27.839897600002587,27.839897600002587,27.856120799900964,28.13975470000878,29.84292869991623,right,24.5,1,1,1.9898335998877883,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
21,0.5,24.5,29.856369399931282,,29.843063399894163,29.856369399931282,30.353636000072584,30.353636000072584,30.371175499865785,30.65342939994298,31.170904699945822,left,-24.5,1,1,0.8044578998815268,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
22,0.5,24.5,31.186362500069663,,31.17096189991571,31.186362500069663,31.685751100070775,31.685751100070775,31.685751100070775,31.98649979988113,32.28607799997553,left,-24.5,1,1,0.5886268001049757,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
23,0.5,24.0,32.30208229995333,,32.286137900082394,32.30208229995333,32.784765099873766,32.784765099873766,32.802160900086164,33.085531800054014,33.70653519988991,right,24.0,1,1,0.9163045999594033,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
24,0.5,24.0,33.71971550001763,,33.70667019998655,33.71971550001763,34.21687619993463,34.21687619993463,34.234090599929914,34.516521899960935,35.001589299878106,right,24.0,1,1,0.7780404000077397,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
25,0.5,24.0,35.01681499998085,,35.00168180000037,35.01681499998085,35.51561039988883,35.51561039988883,35.51561039988883,35.820801799884066,36.099891799967736,left,-24.0,1,1,0.5769793998915702,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
26,0.5,23.5,36.1149498000741,,36.099953500088304,36.1149498000741,36.61468919995241,36.61468919995241,36.61468919995241,36.916946599958465,37.10339939990081,right,23.5,1,1,0.481859200168401,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
27,0.5,23.5,37.116808200022206,,37.10353540000506,37.116808200022206,37.61443919991143,37.61443919991143,37.61443919991143,37.913188399979845,37.981142200063914,left,-23.5,1,1,0.3619522999506444,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
28,0.5,23.5,37.999664899893105,,37.981199899921194,37.999664899893105,38.481234800070524,38.481234800070524,38.51360509986989,38.79653330007568,39.100963699864224,left,-23.5,1,1,0.6032763000112027,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
29,0.5,23.0,39.11630539991893,,39.10110149998218,39.11630539991893,39.61289400001988,39.61289400001988,39.63011580007151,39.91151369991712,40.09659039997496,right,23.0,1,1,0.48270940012298524,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
30,0.5,23.0,40.11129739996977,,40.0966475000605,40.11129739996977,40.61085389996879,40.61085389996879,40.61085389996879,40.910281900083646,41.19487840007059,right,23.0,1,1,0.5718050999566913,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
31,0.5,23.0,41.210160499904305,,41.194935499923304,41.210160499904305,41.710288299946114,41.710288299946114,41.710288299946114,42.00964770000428,42.52720210002735,left,-23.0,1,1,0.8102752999402583,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
32,0.5,22.5,42.54246459994465,,42.52726970007643,42.54246459994465,43.04234949988313,43.04234949988313,43.04234949988313,43.343763399869204,43.76435639988631,left,-22.5,1,1,0.7085559999104589,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
33,0.5,22.5,43.77679440006614,,43.76449609990232,43.77679440006614,44.27410209993832,44.27410209993832,44.29121749987826,44.57400000002235,45.07799610006623,left,-22.5,1,1,0.7938608999829739,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
34,0.5,22.5,45.09413650003262,,45.07813180005178,45.09413650003262,45.59312879992649,45.59312879992649,45.608845999930054,45.90821700007655,46.47595150000416,right,22.5,1,1,0.870278799906373,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
35,0.5,22.0,46.49175340007059,,46.47609280003235,46.49175340007059,46.99148830003105,46.99148830003105,46.99148830003105,47.30685930000618,47.54002680000849,left,-22.0,1,1,0.5417905999347568,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
36,0.5,22.0,47.55585719994269,,47.540118699893355,47.55585719994269,48.05567679996602,48.05567679996602,48.05567679996602,48.356651899870485,48.70842789998278,left,-22.0,1,1,0.6433111000806093,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
37,0.5,22.0,48.72371109994128,,48.7085645000916,48.72371109994128,49.22102449997328,49.22102449997328,49.23706780001521,49.535795900039375,49.75367549993098,left,-22.0,1,1,0.5311497000511736,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
38,0.5,21.5,49.76910770009272,,49.75373460003175,49.76910770009272,50.30258710007183,50.30258710007183,50.30258710007183,50.60474430001341,50.77386790001765,left,-21.5,1,1,0.46311320015229285,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
39,0.5,21.5,50.78688189992681,,50.77400159998797,50.78688189992681,51.28669420001097,51.28669420001097,51.28669420001097,51.601214200025424,51.901527100009844,right,21.5,1,1,0.6004399999510497,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
40,0.5,21.5,51.916757700033486,,51.90158609999344,51.916757700033486,52.40375229995698,52.40375229995698,52.41919209994376,52.71874359995127,53.21998149994761,right,21.5,1,1,0.8115252000279725,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
41,0.5,21.0,53.235933899879456,,53.22011939994991,53.235933899879456,53.735173400025815,53.735173400025815,53.75105469999835,54.035080099944025,54.51862720004283,right,21.0,1,1,0.7710678000003099,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
42,0.5,21.0,54.53287240001373,,54.51876350003295,54.53287240001373,55.03438759990968,55.03438759990968,55.03438759990968,55.34695199993439,55.71399910002947,left,-21.0,1,1,0.6704299999400973,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
43,0.5,21.0,55.73042650008574,,55.7140563998837,55.73042650008574,56.22711610002443,56.22711610002443,56.248036599950865,56.52952990005724,56.99630540004,right,21.0,1,1,0.7554533998481929,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
44,0.5,20.5,57.012480299919844,,56.99636280001141,57.012480299919844,57.495204699924216,57.495204699924216,57.514024700038135,57.79454490006901,57.98347799992189,left,-20.5,1,1,0.48338969983160496,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
45,0.5,20.5,57.996931300032884,,57.983635399956256,57.996931300032884,58.49650999996811,58.49650999996811,58.49650999996811,58.79622850008309,59.14904799987562,left,-20.5,1,1,0.6485846999567002,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
46,0.5,20.5,59.1630500999745,,59.14918429986574,59.1630500999745,59.65977489994839,59.65977489994839,59.677002700045705,59.959682799875736,60.09398230002262,right,20.5,0,0,0.43306159996427596,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
47,0.5,21.0,60.109736799960956,,60.09404270001687,60.109736799960956,60.60937159997411,60.60937159997411,60.62542860000394,60.91209280001931,73.0358688000124,right,21.0,1,1,12.4118600001093,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
48,0.5,21.0,73.04954689997248,,73.03600399987772,73.04954689997248,73.54669760004617,73.54669760004617,73.56410890002735,73.84925199998543,76.12917459988967,left,-21.0,1,1,2.5790674998424947,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
49,0.5,21.0,76.1444627000019,,76.12923189997673,76.1444627000019,76.6442869999446,76.6442869999446,76.6442869999446,76.94609780004248,77.39864049991593,left,-21.0,1,1,0.743936900049448,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
50,0.5,20.5,77.41197120002471,,77.39878510008566,77.41197120002471,77.91183799994178,77.91183799994178,77.91183799994178,78.211414600024,78.67721450002864,left,-20.5,1,1,0.7627689000219107,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
51,0.5,20.5,78.69426709995605,,78.67732140002772,78.69426709995605,79.19224669993855,79.19224669993855,79.20819099992514,79.49170670006424,79.96167310001329,right,20.5,1,1,0.7535093000624329,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
52,0.5,20.5,79.97770929988474,,79.96181240002625,79.97770929988474,80.4767797999084,80.4767797999084,80.49296059994958,80.79249390005134,81.32712589995936,right,20.5,1,1,0.8410847000777721,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
53,0.5,20.0,81.34319699998014,,81.3272645000834,81.34319699998014,81.83953829994425,81.83953829994425,81.85569079988636,82.14222509996034,82.84272249997593,left,-20.0,1,1,0.9913236000575125,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
54,0.5,20.0,82.85701119992882,,82.84285459993407,82.85701119992882,83.35647189989686,83.35647189989686,83.35647189989686,83.67119899997488,84.22465769993141,right,20.0,1,1,0.8649277000222355,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
55,0.5,20.0,84.24029299989343,,84.22479450004175,84.24029299989343,84.73858090001158,84.73858090001158,84.75376949994825,85.05260569998063,85.28672889992595,left,-20.0,1,1,0.5458887999411672,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
56,0.5,19.5,85.30310019990429,,85.28678869991563,85.30310019990429,85.78543039993383,85.78543039993383,85.81867070007138,86.08769800001755,86.22219899995252,right,19.5,1,1,0.4253298998810351,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
57,0.5,19.5,86.23832849995233,,86.22233600006439,86.23832849995233,86.73484289995395,86.73484289995395,86.75114260008559,87.03476350009441,87.80208540009335,right,19.5,1,1,1.0634244999382645,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
58,0.5,19.5,87.81821379996836,,87.80217649997212,87.81821379996836,88.31675820006058,88.31675820006058,88.33329320000485,88.61659500002861,88.983483399963,right,19.5,1,1,0.6531830998137593,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
59,0.5,19.0,88.99886099994183,,88.98354219994508,88.99886099994183,89.49881569994614,89.49881569994614,89.49881569994614,89.80078110005707,90.05321580008604,right,19.0,1,1,0.5397454001940787,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
60,0.5,19.0,90.06721080001444,,90.05335419997573,90.06721080001444,90.56550929998048,90.56550929998048,90.58243330009282,90.8664142000489,91.05203830008395,left,-19.0,1,1,0.4737408000510186,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
61,0.5,19.0,91.06659559998661,,91.0521740000695,91.06659559998661,91.56561599997804,91.56561599997804,91.56561599997804,91.87640429986641,92.14736260008067,right,19.0,1,1,0.5722554998937994,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
62,0.5,18.5,92.16301920008846,,92.147420699941,92.16301920008846,92.66305000009015,92.66305000009015,92.66305000009015,92.96268370002508,93.21632559993304,left,-18.5,1,1,0.5447223999071866,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
63,0.5,18.5,93.23202039999887,,93.21646189992316,93.23202039999887,93.7283516000025,93.7283516000025,93.74447839986533,94.02847280004062,94.47815899993293,left,-18.5,1,1,0.7480363000649959,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
64,0.5,18.5,94.49436299991794,,94.47821499989368,94.49436299991794,94.97957589989528,94.97957589989528,94.99780669994652,95.27882750006393,95.56487579992972,left,-18.5,1,1,0.5748574999161065,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
65,0.5,18.0,95.57847619988024,,95.56504769995809,95.57847619988024,96.07564929989167,96.07564929989167,96.09282899997197,96.37804739992134,96.6639523000922,right,18.0,1,1,0.5754853000398725,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
66,0.5,18.0,96.67739710002206,,96.66409339988604,96.67739710002206,97.1769745000638,97.1769745000638,97.1769745000638,97.49266369990073,97.9413602000568,right,18.0,1,1,0.7476496999152005,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
67,0.5,18.0,97.95770290005021,,97.94142140005715,97.95770290005021,98.44327749987133,98.44327749987133,98.46054659993388,98.74213619995862,98.97773470007814,right,18.0,1,1,0.532383400015533,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
68,0.5,17.5,98.99133519991301,,98.97788250003941,98.99133519991301,99.49300449993461,99.49300449993461,99.49300449993461,99.80535789998248,100.04265920002945,left,-17.5,1,1,0.5368324001319706,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
69,0.5,17.5,100.05860009999014,,100.04279950005002,100.05860009999014,100.55531379999593,100.55531379999593,100.57198660005815,100.85520390002057,101.0559409998823,left,-17.5,1,1,0.4915783000178635,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
70,0.5,17.5,101.07092790002935,,101.05599729996175,101.07092790002935,101.57063059997745,101.57063059997745,101.57063059997745,101.87029049987905,102.1552683999762,left,-17.5,1,1,0.5787049999926239,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
71,0.5,17.0,102.16997339995578,,102.15532750007696,102.16997339995578,102.66976680001244,102.66976680001244,102.66976680001244,102.96947559993714,103.30312200007029,right,17.0,1,1,0.6316825000103563,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
72,0.5,17.0,103.3193886000663,,103.30319039989263,103.3193886000663,103.80375349987298,103.80375349987298,103.82087929989211,104.10444250004366,104.42342599993572,left,-17.0,1,1,0.6071933000348508,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
73,0.5,17.0,104.43721590004861,,104.42356520006433,104.43721590004861,104.93401030008681,104.93401030008681,104.95132160000503,105.23553130007349,106.8179295998998,left,-17.0,1,1,1.8777147999498993,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
74,0.5,16.5,106.83190750004724,,106.81799290003255,106.83190750004724,107.33216829993762,107.33216829993762,107.33216829993762,107.63148059998639,107.9494278000202,left,-16.5,1,1,0.6116671999916434,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
75,0.5,16.5,107.96465700003318,,107.94948339997791,107.96465700003318,108.46423549996689,108.46423549996689,108.46423549996689,108.76686519989744,108.99825880001299,left,-16.5,1,1,0.5328714000061154,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
76,0.5,16.5,109.01430290006101,,108.99832269991748,109.01430290006101,109.51375490007922,109.51375490007922,109.52981989993714,109.81373599986546,110.08063260000199,right,16.5,1,1,0.5563540998846292,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
77,0.5,16.0,110.0959405999165,,110.08069109986536,110.0959405999165,110.59580609994009,110.59580609994009,110.59580609994009,110.89510979992338,111.1327243000269,left,-16.0,1,1,0.5280481001827866,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
78,0.5,16.0,111.14844410005026,,111.13306050002575,111.14844410005026,111.64693029993214,111.64693029993214,111.66188879986294,111.96351039991714,113.32747019990347,right,16.0,1,1,1.6756150000728667,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
79,0.5,16.0,113.34321719990112,,113.32754720002413,113.34321719990112,113.84300049999729,113.84300049999729,113.84300049999729,114.14545720000751,114.56230139988475,right,16.0,1,1,0.7163231000304222,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
80,0.5,15.5,114.5788342000451,,114.56244549993426,114.5788342000451,115.06076260004193,115.06076260004193,115.09365749987774,115.36005300004035,115.54645000002347,left,-15.5,1,1,0.4733641999773681,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
81,0.5,15.5,115.55994300008751,,115.54658539989032,115.55994300008751,116.05709000001661,116.05709000001661,116.07425269996747,116.35706449998543,116.70801869989373,left,-15.5,1,1,0.6433364001568407,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
82,0.5,15.5,116.72340440005064,,116.7080755000934,116.72340440005064,117.22249040007591,117.22249040007591,117.22249040007591,117.5240050998982,118.83928299997933,right,15.5,1,1,1.6022942999843508,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
83,0.5,15.0,118.85453070001677,,118.83934370009229,118.85453070001677,119.35427200002596,119.35427200002596,119.35427200002596,119.65647369995713,120.02441819990054,right,15.0,1,1,0.6655522000510246,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
84,0.5,15.0,120.04025930003263,,120.02455600001849,120.04025930003263,120.5369056998752,120.5369056998752,120.55291910003871,120.85234980005771,121.1740796000231,right,15.0,1,1,0.6315726998727769,464732,001,2024-09-10_22h49.23.281,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 22h49.28.947872 +0530,
