neut_words,math,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,Intro.started,Introduction.started,key_resp.started,Intro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Words.started,key_resp_2.started,text.started,text.stopped,Words.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,DisTask.started,task.started,textbox.started,InstText.started,mouse.started,DisTask.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Recall.started,RecallTask.started,key_resp_3.started,Recall.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Test.started,TestAns.started,Instr.started,mouse_2.started,Test.stopped,TestAns.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
bowl,,,,,,0,9,9,6,,,,,,,,,23.726298899855465,,,,,,,,,23.711532699875534,23.726298899855465,25.22593259997666,,25.828974799718708,left,2.099883900023997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
phase,,,,,,0,10,10,21,,,,,,,,,25.842322600074112,,,,,,,,,25.829832899849862,25.842322600074112,27.339804799761623,,28.075128700118512,right,2.2232737001031637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
coin,,,,,,0,11,11,13,,,,,,,,,28.088926199823618,,,,,,,,,28.076003700029105,28.088926199823618,29.58812090009451,,30.20597539981827,left,2.1008725999854505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
custom,,,,,,0,12,12,8,,,,,,,,,30.220519099850208,,,,,,,,,30.207380199804902,30.220519099850208,31.719473999924958,,32.43712650006637,right,2.1990102999843657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
hay,,,,,,0,13,13,12,,,,,,,,,32.4517266000621,,,,,,,,,32.43800069997087,32.4517266000621,33.950114000122994,,34.9518764000386,right,2.492473100312054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
hat,,,,,,0,14,14,20,,,,,,,,,34.96607299987227,,,,,,,,,34.95305659994483,34.96607299987227,36.464785899966955,,37.04954889975488,left,2.075999999884516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
flag,,,,,,0,15,15,9,,,,,,,,,37.064349099993706,,,,,,,,,37.05061329994351,37.064349099993706,38.56247989973053,41.57664609979838,42.11357009969652,left,5.045292899943888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
nurse,,,,,,0,16,16,22,,,,,,,,,42.12618299992755,,,,,,,,,42.11447979975492,42.12618299992755,43.62520959973335,,45.09196229977533,left,2.958928700070828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
basket,,,,,,0,17,17,1,,,,,,,,,45.10665629990399,,,,,,,,,45.09277410013601,45.10665629990399,46.60521039972082,,48.27288689976558,left,3.1557661001570523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
paper,,,,,,0,18,18,16,,,,,,,,,48.287126699928194,,,,,,,,,48.273759100120515,48.287126699928194,49.785759299993515,,50.570501799695194,left,2.274557900149375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
paint,,,,,,0,19,19,24,,,,,,,,,50.58460499998182,,,,,,,,,50.571451199706644,50.58460499998182,52.0834774998948,,53.06846329988912,left,2.473667699843645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
market,,,,,,0,20,20,18,,,,,,,,,53.082667800132185,,,,,,,,,53.069423499982804,53.082667800132185,54.58136270008981,,55.91520359972492,left,2.8195054000243545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
rain,,,,,,0,21,21,23,,,,,,,,,55.92979170009494,,,,,,,,,55.91598739987239,55.92979170009494,57.428482099901885,,58.24621080001816,right,2.303136100061238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
salad,,,,,,0,22,22,11,,,,,,,,,58.260815899819136,,,,,,,,,58.2472618999891,58.260815899819136,59.75982079980895,,60.460706799756736,left,2.1923687998205423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
truck,,,,,,0,23,23,15,,,,,,,,,60.475575800053775,,,,,,,,,60.46157849999145,60.475575800053775,61.97422679979354,,62.84200239973143,left,2.352189399767667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
black,,,,,,0,24,24,7,,,,,,,,,62.856867500115186,,,,,,,,,62.843004799913615,62.856867500115186,64.35535820014775,,65.25722760008648,right,2.386952099855989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,44 - 5 =,,,,,,,,,0,0,0,2,,,,,65.57055489998311,,,,,,,,,,,,,,,,,65.53254169970751,65.57055489998311,65.57055489998311,65.57055489998311,0.2893687002360821,70.89536749990657,39,[-0.049074074074074076],[-0.29074074074074074],[1],[0],[0],[5.346884000115097],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,32 - 45 =,,,,,,,,,0,1,1,6,,,,,70.92811289988458,,,,,,,,,,,,,,,,,70.8996089999564,70.92811289988458,70.92811289988458,70.92811289988458,0.010833099950104952,76.92909420002252,13,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[6.017794399987906],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,23 - 29 =,,,,,,,,,0,2,2,7,,,,,76.95986909978092,,,,,,,,,,,,,,,,,76.93039260013029,76.95986909978092,76.95986909978092,76.95986909978092,0.012791699729859829,80.12591459974647,-6,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[3.18177459994331],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,40 - 44 =,,,,,,,,,0,3,3,11,,,,,80.15297550009564,,,,,,,,,,,,,,,,,80.12717129988596,80.15297550009564,80.15297550009564,80.15297550009564,0.009074799716472626,82.27365989983082,-4,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[2.1366090001538396],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,25 + 28 =,,,,,,,,,0,4,4,5,,,,,82.30118250008672,,,,,,,,,,,,,,,,,82.27513159997761,82.30118250008672,82.30118250008672,82.30118250008672,0.010038199834525585,85.93880990007892,53,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[3.6526696998625994],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,84 + 35 =,,,,,,,,,0,5,5,13,,,,,85.96506660012528,,,,,,,,,,,,,,,,,85.94054789980873,85.96506660012528,85.96506660012528,85.96506660012528,0.007819199934601784,88.71793629974127,129,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[2.768871200270951],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,17 + 14 =,,,,,,,,,0,6,6,3,,,,,88.74738480011001,,,,,,,,,,,,,,,,,88.71923090005293,88.74738480011001,88.74738480011001,88.74738480011001,0.012672000098973513,91.86498389998451,32,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[3.1319162002764642],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,32 - 21 =,,,,,,,,,0,7,7,4,,,,,91.88912099972367,,,,,,,,,,,,,,,,,91.86622179998085,91.88912099972367,91.88912099972367,91.88912099972367,0.006655900273472071,95.34498029993847,11,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[3.4712296002544463],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,10 + 15 =,,,,,,,,,0,8,8,0,,,,,95.37162079988047,,,,,,,,,,,,,,,,,95.34619909990579,95.37162079988047,95.37162079988047,95.37162079988047,0.007565200328826904,96.6270189001225,25,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[1.2722447998821735],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,41 + 23 =,,,,,,,,,0,9,9,9,,,,,96.65313619980589,,,,,,,,,,,,,,,,,96.62879379978403,96.65313619980589,96.65313619980589,96.65313619980589,0.00778529979288578,98.6579479998909,64,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[2.02096109976992],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,29 + 10 =,,,,,,,,,0,10,10,8,,,,,98.67303830012679,,,,,,,,,,,,,,,,,98.6589199998416,98.67303830012679,98.67303830012679,98.67303830012679,0.00410620030015707,100.47327119996771,39,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[1.8094044001773],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,16 + 12 =,,,,,,,,,0,11,11,12,,,,,100.50053570000455,,,,,,,,,,,,,,,,,100.47450330015272,100.50053570000455,100.50053570000455,100.50053570000455,0.009815699886530638,102.05491549987346,28,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[1.5699434000998735],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,69 - 12 =,,,,,,,,,0,12,12,1,,,,,102.0705504999496,,,,,,,,,,,,,,,,,102.05567470006645,102.0705504999496,102.0705504999496,102.0705504999496,0.004723099991679192,105.03588140010834,57,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[2.9745147000066936],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,47 + 50 =,,,,,,,,,0,13,13,14,,,,,105.06044889986515,,,,,,,,,,,,,,,,,105.03709799982607,105.06044889986515,105.06044889986515,105.06044889986515,0.007826699875295162,107.31727349990979,97,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[2.2715460998006165],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,28 + 31 =,,,,,,,,,0,14,14,10,,,,,107.34164820006117,,,,,,,,,,,,,,,,,107.31846820004284,107.34164820006117,107.34164820006117,107.34164820006117,0.00702020013704896,109.31438180012628,59,[0.04722222222222222],[-0.32314814814814813],[1],[0],[0],[1.9884272003546357],['InstText'],,,,,,,,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.31511279987171,109.33019160013646,109.33019160013646,118.40680949995294,space,9.059345799963921,None,,,,,,,,,,,,,,01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,0,0,0,0,118.42657999973744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.40858709998429,118.42657999973744,118.42657999973744,0.002759499941021204,123.86860750010237,bowl,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[5.457723999861628],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,1,0,1,0,123.88741520000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.87250149995089,123.88741520000622,123.88741520000622,0.0015543000772595406,126.91523490007967,salad,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[3.0406929003074765],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,2,0,2,0,126.93143060011789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.91718039987609,126.93143060011789,126.93143060011789,0.0014410996809601784,129.94479440012947,market,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[3.0260269003920257],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,3,0,3,0,129.960415400099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.94592549977824,129.960415400099,129.960415400099,0.0007962002418935299,132.92579009989277,truck,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[2.9788660001941025],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,4,0,4,0,132.94117809971794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.92649019975215,132.94117809971794,132.94117809971794,0.0005659996531903744,135.27507560001686,trunk,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[2.347111899871379],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,5,0,5,0,135.29215249978006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.2770698000677,135.29215249978006,135.29215249978006,0.001430000178515911,137.63915659999475,phase,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[2.3599132001399994],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,6,0,6,0,137.65598809998482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6412212997675,137.65598809998482,137.65598809998482,0.0014629000797867775,140.03728420007974,hay,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[2.393645199947059],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,7,0,7,0,140.0556677998975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.03940099989995,140.0556677998975,140.0556677998975,0.001919100061058998,143.48397509986535,lion,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[3.4418685999698937],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,8,0,8,0,143.50112009979784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.48589950008318,143.50112009979784,143.50112009979784,0.0014027999714016914,148.545382599812,finger,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[5.057488200254738],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,9,0,9,0,148.56537739979103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5476492997259,148.56537739979103,148.56537739979103,0.0017153001390397549,153.64078409969807,market,[-0.001851851851851852],[-0.3148148148148148],[1],[0],[0],[5.090844800230116],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,10,0,10,0,153.65759439999238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.64278090000153,153.65759439999238,153.65759439999238,0.0013822000473737717,160.84911770001054,,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,11,0,11,0,160.86516739986837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8510205997154,160.86516739986837,160.86516739986837,0.009661799762398005,168.05811579991132,egg,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,12,0,12,0,168.0749153997749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.05912530003116,168.0749153997749,168.0749153997749,0.017398799769580364,175.2522776001133,,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,13,0,13,0,175.27003409992903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2541529997252,175.27003409992903,175.27003409992903,0.012758399359881878,182.4454504000023,,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,14,0,14,0,182.4649525997229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.44792049983516,182.4649525997229,182.4649525997229,0.006671499460935593,189.67163129989058,blav,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,15,0,15,0,189.69143120013177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.67460769973695,189.69143120013177,189.69143120013177,0.03362609911710024,193.58728879969567,black,[0.011111111111111112],[-0.31851851851851853],[1],[0],[0],[3.909967999905348],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,16,0,16,0,193.60481050005183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.58952739974484,193.60481050005183,193.60481050005183,0.0016628000885248184,195.95356129994616,hat,[0.011111111111111112],[-0.31851851851851853],[1],[0],[0],[2.361803499981761],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,17,0,17,0,195.96988420002162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.95553490007296,195.96988420002162,195.96988420002162,0.0015914998948574066,203.15898930002004,,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,18,0,18,0,203.17531420011073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1601499998942,203.17531420011073,203.17531420011073,0.005604099947959185,210.36975689977407,,[],[],[],[],[],[],[],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
,,,,,,,,,,,,,,19,0,19,0,210.38914719969034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.37174039985985,210.38914719969034,210.38914719969034,0.017926699481904507,217.13105610013008,coin,[0.011111111111111112],[-0.31851851851851853],[1],[0],[0],[6.75673560006544],['Instr'],01,001,2024-11-29_22h46.59.155,EmotionalValenceMemoryRecall,2024.1.5,None,2024-11-29 22h47.12.086762 +0530,
