reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,13,2,93,6,181.63932720012963,,181.62579159997404,181.63932720012963,182.63839560002089,182.63839560002089,182.63839560002089,183.50576480012387,t,0.8525712001137435,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
11,30,7,13,3,94,0,183.5215408001095,,183.50624040002003,183.5215408001095,184.52023270027712,184.52023270027712,184.53661910025403,186.85445149987936,l,2.317452299874276,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
40,55,62,13,4,95,3,186.86823910009116,,186.85510289995,186.86823910009116,187.86697159986943,187.86697159986943,187.86697159986943,188.4342034002766,t,0.5606861999258399,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
49,60,89,13,5,96,4,188.44996450003237,,188.43471980001777,188.44996450003237,189.43256779992953,189.43256779992953,189.450028100051,190.58421330014244,t,1.149001699872315,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
15,35,13,13,6,97,1,190.598196499981,,190.58496330026537,190.598196499981,191.59657950000837,191.59657950000837,191.6142179002054,192.24773669987917,l,0.642165900208056,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
67,75,119,14,0,98,5,192.262954399921,,192.24826110014692,192.262954399921,193.2617502999492,193.2617502999492,193.2617502999492,193.8957357001491,t,0.6213933997787535,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
49,60,89,14,1,99,4,193.91159459995106,,193.89635370019823,193.91159459995106,194.9107778999023,194.9107778999023,194.92676529986784,195.62775680003688,t,0.7028328999876976,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
27,50,21,14,2,100,2,195.64313019998372,,195.6283498001285,195.64313019998372,196.6432467000559,196.6432467000559,196.6432467000559,197.49383090017363,l,0.8445029999129474,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
40,55,62,14,3,101,3,197.50870530027896,,197.49451240012422,197.50870530027896,198.50835369993,198.50835369993,198.50835369993,199.74086919985712,t,1.2230398999527097,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
11,30,7,14,4,102,0,199.75576360011473,,199.74133910005912,199.75576360011473,200.75487150019035,200.75487150019035,200.75487150019035,201.30633570021018,l,0.5436975001357496,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
15,35,13,14,5,103,1,201.32078360021114,,201.30679009994492,201.32078360021114,202.32016280014068,202.32016280014068,202.32016280014068,202.9377808002755,l,0.6082834997214377,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
78,80,162,14,6,104,6,202.95245350012556,,202.93829340022057,202.95245350012556,203.9517391002737,203.9517391002737,203.9517391002737,205.0855932002887,t,1.1302645998075604,None,04,001,2024-11-12_10h33.57.098,DelayDiscountingTask,2024.1.5,None,2024-11-12 10h41.18.039018 +0530,
