trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
14,0,14,0,35.56064849998802,,35.518136099912226,5,35.56064849998802,35.56064849998802,0.03398790000937879,37.27057809988037,[-0.2175925925925926],[-0.03888888888888889],[1],[0],[0],[1.7191355999093503],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
15,0,15,0,37.32021729997359,,37.27703109988943,5,37.32021729997359,37.32021729997359,0.030918899923563004,39.05172750004567,[-0.4083333333333333],[-0.17222222222222222],[1],[0],[0],[1.744464399991557],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
16,0,16,0,39.10526890004985,,39.05834749992937,5,39.10526890004985,39.10526890004985,0.033657999942079186,40.76719060004689,[0.1259259259259259],[0.2101851851851852],[1],[0],[0],[1.6756855000276119],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
17,0,17,0,40.811324399895966,,40.77371019986458,5,40.811324399895966,40.811324399895966,0.030196900013834238,43.36676579993218,[-0.13333333333333333],[-0.36944444444444446],[1],[0],[0],[2.5634184998925775],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
18,0,18,0,43.41716860001907,,43.37311869999394,5,43.41716860001907,43.41716860001907,0.03159110015258193,45.94599929987453,[0.3055555555555556],[-0.412962962962963],[1],[0],[0],[2.5421162000857294],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
19,0,19,0,46.021303799934685,,45.9528651998844,10,46.021303799934685,46.021303799934685,0.05462729977443814,49.89607480005361,[-0.3453703703703704],[0.40925925925925927],[1],[0],[0],[3.8893629999365658],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
20,0,20,0,49.979791099904105,,49.902622000081465,10,49.979791099904105,49.979791099904105,0.056221900042146444,51.57828509993851,[-0.3],[0.4759259259259259],[1],[0],[0],[1.6197850001044571],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
21,0,21,0,51.62700239988044,,51.58451740001328,5,51.62700239988044,51.62700239988044,0.030492299934849143,54.02316129999235,[0.12685185185185185],[-0.34814814814814815],[1],[0],[0],[2.4086648002266884],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
22,0,22,0,54.08203609986231,,54.03387070004828,10,54.08203609986231,54.08203609986231,0.039709300035610795,55.696520699886605,[0.037037037037037035],[-0.1425925925925926],[1],[0],[0],[1.6241851998493075],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
23,0,23,0,55.72200690000318,,55.700557299889624,5,55.72200690000318,55.72200690000318,0.016019700095057487,57.96847050008364,[0.2222222222222222],[0.13703703703703704],[1],[0],[0],[2.2519728001207113],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
24,0,24,0,58.04373189993203,,57.975356000009924,10,58.04373189993203,58.04373189993203,0.05537070007994771,60.48151670000516,[-0.3962962962962963],[0.19907407407407407],[1],[0],[0],[2.451817899942398],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
25,0,25,0,60.51134920003824,,60.4854033999145,5,60.51134920003824,60.51134920003824,0.01781319989822805,62.4804839999415,[-0.42407407407407405],[0.06759259259259259],[1],[0],[0],[1.9774222001433372],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
26,0,26,0,62.53131069988012,,62.48747289995663,5,62.53131069988012,62.53131069988012,0.031142899999395013,64.49670829996467,[-0.24351851851851852],[0.09722222222222222],[1],[0],[0],[1.9787290000822395],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
27,0,27,0,64.56609149998985,,64.50330549990758,10,64.56609149998985,64.56609149998985,0.05070809996686876,66.32663249992765,[0.03148148148148148],[0.26851851851851855],[1],[0],[0],[1.7736184999812394],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
28,0,28,0,66.3624378000386,,66.33174409996718,5,66.3624378000386,66.3624378000386,0.02208789996802807,68.70795569987968,[0.06111111111111111],[-0.4111111111111111],[1],[0],[0],[2.3550418000668287],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
29,0,29,0,68.74957889993675,,68.7119632998947,10,68.74957889993675,68.74957889993675,0.030125899938866496,72.10505890008062,[0.026851851851851852],[-0.04722222222222222],[1],[0],[0],[3.363256299868226],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
30,0,30,0,72.14537600008771,,72.10917169996537,5,72.14537600008771,72.14537600008771,0.02329509984701872,73.95365089992993,[-0.39351851851851855],[0.17407407407407408],[1],[0],[0],[1.8210530001670122],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
31,0,31,0,73.99615809996612,,73.95995309995487,5,73.99615809996612,73.99615809996612,0.028142500203102827,75.95144949993119,[-0.1537037037037037],[-0.31574074074074077],[1],[0],[0],[1.9636103000957519],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
32,0,32,0,76.00200149999,,75.958559300052,5,76.00200149999,76.00200149999,0.029878400033339858,78.54833279992454,[-0.4962962962962963],[-0.44722222222222224],[1],[0],[0],[2.5608397000469267],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
33,0,33,0,78.63213080004789,,78.55445840000175,10,78.63213080004789,78.63213080004789,0.057208500104025006,82.19550750008784,[-0.42592592592592593],[0.38796296296296295],[1],[0],[0],[3.5844698001164943],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
34,0,34,0,82.2403076000046,,82.20143519993871,5,82.2403076000046,82.2403076000046,0.029595799976959825,84.62660970003344,[-0.06018518518518518],[0.30462962962962964],[1],[0],[0],[2.3961430999916047],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
35,0,35,0,84.67664649989456,,84.63279900001362,5,84.67664649989456,84.67664649989456,0.03018070012331009,86.40812709997408,[0.2212962962962963],[0.32592592592592595],[1],[0],[0],[1.7460028000641614],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
36,0,36,0,86.49987529986538,,86.41566299996339,10,86.49987529986538,86.49987529986538,0.05537219997495413,88.82205899991095,[0.47314814814814815],[0.30648148148148147],[1],[0],[0],[2.352332699811086],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
37,0,37,0,88.88867380004376,,88.82779780006967,10,88.88867380004376,88.88867380004376,0.047986100194975734,92.61833279998973,[0.2222222222222222],[-0.47129629629629627],[1],[0],[0],[3.7434956000652164],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
38,0,38,0,92.64841270004399,,92.62251270003617,5,92.64841270004399,92.64841270004399,0.020662900060415268,95.31730440002866,[0.3814814814814815],[0.19907407407407407],[1],[0],[0],[2.674228700110689],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
39,0,39,0,95.36308049992658,,95.32391280005686,5,95.36308049992658,95.36308049992658,0.029822900192812085,97.53084959997796,[0.41944444444444445],[-0.29907407407407405],[1],[0],[0],[2.1777796999085695],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
40,0,40,0,97.60180739988573,,97.53759670001455,10,97.60180739988573,97.60180739988573,0.0514487000182271,99.6284799000714,[-0.17407407407407408],[-0.2777777777777778],[1],[0],[0],[2.0402948001865298],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
41,0,41,0,99.66226210002787,,99.63264449988492,5,99.66226210002787,99.66226210002787,0.019804200157523155,101.49434089986607,[0.11574074074074074],[-0.07962962962962963],[1],[0],[0],[1.8419903002213687],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
42,0,42,0,101.54942609998398,,101.50450859987177,5,101.54942609998398,101.54942609998398,0.032809299882501364,103.32602409995161,[0.30648148148148147],[0.37407407407407406],[1],[0],[0],[1.789889499777928],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
43,0,43,0,103.39250219985843,,103.33230919996276,10,103.39250219985843,103.39250219985843,0.046396299963817,105.40609960001893,[-0.1648148148148148],[0.13425925925925927],[1],[0],[0],[2.0284170999657363],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
44,0,44,0,105.43937759986147,,105.40995329990983,5,105.43937759986147,105.43937759986147,0.019205200020223856,107.15585189987905,[-0.45092592592592595],[0.07407407407407407],[1],[0],[0],[1.7266984998714179],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
45,0,45,0,107.21168210008182,,107.16369419987313,5,107.21168210008182,107.21168210008182,0.03351990017108619,109.36961079994217,[0.18425925925925926],[-0.005555555555555556],[1],[0],[0],[2.173968399874866],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
46,0,46,0,109.45777880004607,,109.3768650998827,10,109.45777880004607,109.45777880004607,0.05847269995138049,113.68293019989505,[0.31666666666666665],[0.4722222222222222],[1],[0],[0],[4.248587699839845],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
47,0,47,0,113.73246719990857,,113.68924189987592,5,113.73246719990857,113.73246719990857,0.02913859998807311,115.36475210008211,[0.007407407407407408],[0.12685185185185185],[1],[0],[0],[1.6471979999914765],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
48,0,48,0,115.41778080002405,,115.37204109993763,5,115.41778080002405,115.41778080002405,0.03527879994362593,120.37669649999589,[0.16018518518518518],[0.21944444444444444],[1],[0],[0],[4.970117599936202],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
49,0,49,0,120.42612689989619,,120.38331720000133,5,120.42612689989619,120.42612689989619,0.02975980006158352,122.37453450006433,[-0.15462962962962962],[0.06296296296296296],[1],[0],[0],[1.962307200068608],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
50,0,50,0,122.4292144998908,,122.38091449998319,5,122.4292144998908,122.4292144998908,0.032129199942573905,125.22185910004191,[-0.24814814814814815],[0.26944444444444443],[1],[0],[0],[2.809469500090927],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
51,0,51,0,125.29973419988528,,125.22875289991498,10,125.29973419988528,125.29973419988528,0.05322870006784797,128.14102869993076,[0.32407407407407407],[0.04537037037037037],[1],[0],[0],[2.859779299935326],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
52,0,52,0,128.19388499995694,,128.14350680005737,10,128.19388499995694,128.19388499995694,0.029046099865809083,130.000028999988,[0.18333333333333332],[-0.27314814814814814],[1],[0],[0],[1.8277708000969142],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
53,0,53,0,130.05012340005487,,130.0032373999711,10,130.05012340005487,130.05012340005487,0.03057599999010563,131.9161151999142,[0.2759259259259259],[0.15092592592592594],[1],[0],[0],[1.8821956000756472],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
54,0,54,0,131.97429060004652,,131.9202508998569,10,131.97429060004652,131.97429060004652,0.03927099984139204,134.16412159986794,[0.47314814814814815],[-0.01574074074074074],[1],[0],[0],[2.2048066998831928],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
55,0,55,0,134.21128430007957,,134.1705960999243,10,134.21128430007957,134.21128430007957,0.03212170000188053,139.79274840001017,[0.27870370370370373],[0.47129629629629627],[1],[0],[0],[5.590826400090009],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
56,0,56,0,139.83827760000713,,139.79863169998862,5,139.83827760000713,139.83827760000713,0.02832509996369481,142.93904389999807,[-0.16574074074074074],[-0.36203703703703705],[1],[0],[0],[3.1124830001499504],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
57,0,57,0,143.00967890000902,,142.94524780008942,10,143.00967890000902,143.00967890000902,0.049243099987506866,146.63427449995652,[0.04351851851851852],[0.30092592592592593],[1],[0],[0],[3.6406037001870573],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
58,0,58,0,146.6936512000393,,146.63835659995675,10,146.6936512000393,146.6936512000393,0.03903279989026487,148.54969569994137,[-0.11851851851851852],[-0.22962962962962963],[1],[0],[0],[1.8725264000240713],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
59,0,59,0,148.5925737998914,,148.55559229990467,5,148.5925737998914,148.5925737998914,0.02622290002182126,150.5663803999778,[0.24166666666666667],[-0.30277777777777776],[1],[0],[0],[1.9850944001227617],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
60,0,60,0,150.65628240001388,,150.57270350004546,10,150.65628240001388,150.65628240001388,0.05835710000246763,153.3118368999567,[0.3990740740740741],[0.42407407407407405],[1],[0],[0],[2.6816463000141084],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
61,0,61,0,153.3432384999469,,153.31572959991172,5,153.3432384999469,153.3432384999469,0.01810380001552403,156.00979229994118,[0.21481481481481482],[-0.4212962962962963],[1],[0],[0],[2.6759244999848306],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
62,0,62,0,156.10386859998107,,156.0176109999884,10,156.10386859998107,156.10386859998107,0.059204400051385164,157.95967129990458,[0.2962962962962963],[-0.3175925925925926],[1],[0],[0],[1.8836019998416305],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
63,0,63,0,158.03949259989895,,157.9632985999342,10,158.03949259989895,158.03949259989895,0.04012479982338846,161.2206448998768,[-0.42314814814814816],[0.22870370370370371],[1],[0],[0],[3.2175469999201596],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
64,0,64,0,161.25570089998655,,161.22492869989946,5,161.25570089998655,161.25570089998655,0.020351799903437495,163.1043763998896,[-0.39444444444444443],[-0.14722222222222223],[1],[0],[0],[1.859280299860984],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
65,0,65,0,163.19397510006092,,163.1119862999767,10,163.19397510006092,163.19397510006092,0.06017849990166724,164.92259699990973,[0.26666666666666666],[0.025],[1],[0],[0],[1.7510842999909073],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
66,0,66,0,164.99859059997834,,164.9284741000738,10,164.99859059997834,164.99859059997834,0.05307399993762374,166.63293239986524,[0.2101851851851852],[-0.4101851851851852],[1],[0],[0],[1.6523955999873579],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
67,0,67,0,166.6719674000051,,166.63921350007877,5,166.6719674000051,166.6719674000051,0.021386199863627553,169.94666259991936,[-0.24537037037037038],[0.4685185185185185],[1],[0],[0],[3.2867094001267105],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
68,0,68,0,170.04059770004824,,169.95336470007896,10,170.04059770004824,170.04059770004824,0.06096650008112192,172.71361469989643,[0.39444444444444443],[-0.42962962962962964],[1],[0],[0],[2.7002576999366283],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
69,0,69,0,172.77259539999068,,172.71762029989623,10,172.77259539999068,172.77259539999068,0.036390700144693255,175.02438149997033,[0.21388888888888888],[-0.021296296296296296],[1],[0],[0],[2.2706363999750465],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
70,0,70,0,175.07709949999116,,175.02797099994496,10,175.07709949999116,175.07709949999116,0.035331099992617965,176.706288699992,[-0.06851851851851852],[0.19814814814814816],[1],[0],[0],[1.643259200034663],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
71,0,71,0,176.74176730006002,,176.71067860000767,5,176.74176730006002,176.74176730006002,0.019666200038045645,178.75543459993787,[-0.19444444444444445],[-0.020370370370370372],[1],[0],[0],[2.025229400023818],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
72,0,72,0,178.84670029999688,,178.76211649994366,10,178.84670029999688,178.84670029999688,0.06039120000787079,180.55271840002388,[-0.09907407407407408],[-0.35462962962962963],[1],[0],[0],[1.7313194999005646],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
73,0,73,0,180.63454629993066,,180.55879299994558,10,180.63454629993066,180.63454629993066,0.05480000004172325,183.08338299999014,[0.4648148148148148],[-0.42777777777777776],[1],[0],[0],[2.47075830004178],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
74,0,74,0,183.14008729998022,,183.08679239987396,10,183.14008729998022,183.14008729998022,0.03814740013331175,184.93340259999968,[-0.19074074074074074],[-0.32685185185185184],[1],[0],[0],[1.8084889999590814],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
75,0,75,0,184.96889819996431,,184.93743989989161,5,184.96889819996431,184.96889819996431,0.020017199916765094,187.68019569991156,[-0.35],[0.05648148148148148],[1],[0],[0],[2.7226284998469055],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
76,0,76,0,187.76956170005724,,187.69005710002966,10,187.76956170005724,187.76956170005724,0.0668870999943465,191.44227229990065,[0.25277777777777777],[0.34814814814814815],[1],[0],[0],[3.6873614999931306],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
77,0,77,0,191.49965710006654,,191.4464491000399,10,191.49965710006654,191.49965710006654,0.03866710001602769,194.5239977000747,[-0.40925925925925927],[-0.03981481481481482],[1],[0],[0],[3.0388969001360238],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
78,0,78,0,194.58893389999866,,194.53010370000266,10,194.58893389999866,194.58893389999866,0.045189599972218275,196.87020260002464,[0.022222222222222223],[0.14444444444444443],[1],[0],[0],[2.295982199953869],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
79,0,79,0,196.8889579998795,,196.8724501999095,5,196.8889579998795,196.8889579998795,0.01069859997369349,199.5854311999865,[0.18981481481481483],[-0.08796296296296297],[1],[0],[0],[2.702102000126615],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
80,0,80,0,199.6761990999803,,199.59246389986947,10,199.6761990999803,199.6761990999803,0.06072210008278489,201.76618429995142,[-0.33425925925925926],[-0.15648148148148147],[1],[0],[0],[2.114276100182906],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
81,0,81,0,201.79743200005032,,201.77019120007753,5,201.79743200005032,201.79743200005032,0.01930649997666478,204.18121690000407,[0.2777777777777778],[-0.4648148148148148],[1],[0],[0],[2.3918905998580158],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
82,0,82,0,204.26013799989596,,204.18808249989524,10,204.26013799989596,204.26013799989596,0.05694349994882941,207.3612067999784,[-0.43796296296296294],[-0.2916666666666667],[1],[0],[0],[3.117149099940434],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
83,0,83,0,207.41719780000858,,207.36538979993202,10,207.41719780000858,207.41719780000858,0.04117109999060631,210.22490549995564,[-0.17685185185185184],[-0.45740740740740743],[1],[0],[0],[2.8189358999952674],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
84,0,84,0,210.25755389989354,,210.22902229987085,5,210.25755389989354,210.25755389989354,0.01931679993867874,212.64007589989342,[-0.3351851851851852],[0.37777777777777777],[1],[0],[0],[2.391978200059384],['target'],01,001,2024-10-04_11h28.19.708,VisualSearch,2024.1.5,None,2024-10-04 11h28.39.760062 +0530,
