neg_words,math,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,Intro.started,Introduction.started,key_resp.started,Intro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Words.started,key_resp_2.started,text.started,Words.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text.stopped,DisTask.started,task.started,textbox.started,InstText.started,mouse.started,DisTask.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Recall.started,RecallTask.started,key_resp_3.started,Recall.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Testing.started,TestAns.started,Instr.started,mouse_2.started,Testing.stopped,TestAns.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
loser,,,,,,0,9,9,5,,,,,,,,,27.748255500002415,,,,,,,,,27.7345140000034,27.748255500002415,29.247261500000604,32.51220420000027,right,4.757778299994243,None,32.26027570000588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
rape,,,,,,0,10,10,15,,,,,,,,,32.52709130000585,,,,,,,,,32.51310580000427,32.52709130000585,34.02587830000266,35.01027299999987,right,2.4667388000016217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
thief,,,,,,0,11,11,19,,,,,,,,,35.02454610000132,,,,,,,,,35.01132620000135,35.02454610000132,36.52351210000052,37.90750640000624,right,2.8673362000045017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
grief,,,,,,0,12,12,21,,,,,,,,,37.922275900004024,,,,,,,,,37.90848460000416,37.922275900004024,39.42088270000386,40.0890631000002,right,2.1552531000052113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
angry,,,,,,0,13,13,10,,,,,,,,,40.103185400002985,,,,,,,,,40.0898931000047,40.103185400002985,41.60187030000088,43.036140900003375,right,2.921896200001356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
insult,,,,,,0,14,14,18,,,,,,,,,43.05035510000016,,,,,,,,,43.03695910000533,43.05035510000016,44.54926420000265,45.73349320000125,right,2.6696183000021847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
crisis,,,,,,0,15,15,3,,,,,,,,,45.74806140000146,,,,,,,,,45.73430400000507,45.74806140000146,47.24652270000661,48.314348300002166,right,2.550183700004709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
fear,,,,,,0,16,16,16,,,,,,,,,48.3293255000026,,,,,,,,,48.31527480000659,48.3293255000026,49.827898800002004,50.76240240000334,right,2.4146507999976166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
knife,,,,,,0,17,17,2,,,,,,,,,50.776703700001235,,,,,,,,,50.7632592000009,50.776703700001235,52.27549150000414,53.57653980000032,left,2.7862060999977984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
betray,,,,,,0,18,18,14,,,,,,,,,53.59070800000336,,,,,,,,,53.57735690000118,53.59070800000336,55.08944000000338,55.95692820000113,right,2.3559319999985746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
burial,,,,,,0,19,19,23,,,,,,,,,55.97175660000357,,,,,,,,,55.95772370000486,55.97175660000357,57.47068460000446,58.85479170000326,right,2.8707615999956033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
alone,,,,,,0,20,20,6,,,,,,,,,58.869419200003904,,,,,,,,,58.85570090000692,58.869419200003904,60.367848700007016,62.0684401000035,left,3.1908562000025995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
poison,,,,,,0,21,21,22,,,,,,,,,62.08276860000478,,,,,,,,,62.06928880000487,62.08276860000478,63.58128150000266,66.66375220000191,left,4.5695521000016015,None,66.59534570000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
lie,,,,,,0,22,22,7,,,,,,,,,66.67838630000188,,,,,,,,,66.66461960000015,66.67838630000188,68.17703370000527,69.07788040000014,left,2.3867911999986973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
evil,,,,,,0,23,23,1,,,,,,,,,69.09285140000429,,,,,,,,,69.07877780000126,69.09285140000429,70.59163650000119,71.5096382000047,left,2.4139022000017576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
debt,,,,,,0,24,24,24,,,,,,,,,71.52388800000335,,,,,,,,,71.51056349999999,71.52388800000335,73.02229170000646,73.57420870000351,left,2.047388000006322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,23 - 29 =,,,,,,,,,0,0,0,7,,,,,73.62158710000222,,,,,,,,,,,,,,,,,73.58560850000504,73.62158710000222,73.62158710000222,73.62158710000222,0.025793599997996353,80.35188680000283,-6,[0.1425925925925926],[-0.3074074074074074],[1],[0],[0],[6.7503114999999525],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,44 - 5 =,,,,,,,,,0,1,1,2,,,,,80.38427730000694,,,,,,,,,,,,,,,,,80.35459380000248,80.38427730000694,80.38427730000694,80.38427730000694,0.01216779999958817,84.11376110000128,39,[0.06018518518518518],[-0.31203703703703706],[1],[0],[0],[3.7463233999951626],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,32 - 21 =,,,,,,,,,0,2,2,4,,,,,84.13828840000497,,,,,,,,,,,,,,,,,84.11503640000592,84.13828840000497,84.13828840000497,84.13828840000497,0.008127199995215051,86.89485770000465,11,[0.05462962962962963],[-0.31296296296296294],[1],[0],[0],[2.7708513000034145],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,69 - 12 =,,,,,,,,,0,3,3,1,,,,,86.92148420000012,,,,,,,,,,,,,,,,,86.89609690000361,86.92148420000012,86.92148420000012,86.92148420000012,0.009006700005556922,93.33858529999998,57,[0.016666666666666666],[-0.30092592592592593],[1],[0],[0],[6.432703799997398],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,32 - 45 =,,,,,,,,,0,4,4,6,,,,,93.3633478000047,,,,,,,,,,,,,,,,,93.33995070000674,93.3633478000047,93.3633478000047,93.3633478000047,0.006712499998684507,103.34511150000617,1,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,28 + 31 =,,,,,,,,,0,5,5,10,,,,,103.37578910000593,,,,,,,,,,,,,,,,,103.34642010000243,103.37578910000593,103.37578910000593,103.37578910000593,0.017764399999578018,109.44005010000546,59,[0.044444444444444446],[-0.30092592592592593],[1],[0],[0],[6.081517600003281],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,84 + 35 =,,,,,,,,,0,6,6,13,,,,,109.46498930000234,,,,,,,,,,,,,,,,,109.44131390000257,109.46498930000234,109.46498930000234,109.46498930000234,0.0060534000003826804,115.18515230000048,119,[0.09537037037037037],[-0.30277777777777776],[1],[0],[0],[5.736814600000798],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,40 - 44 =,,,,,,,,,0,7,7,11,,,,,115.21203010000318,,,,,,,,,,,,,,,,,115.18642560000444,115.21203010000318,115.21203010000318,115.21203010000318,0.008843800002068747,119.14790810000704,-4,[0.06759259259259259],[-0.3101851851851852],[1],[0],[0],[3.951569600001676],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,16 + 12 =,,,,,,,,,0,8,8,12,,,,,119.17166630000429,,,,,,,,,,,,,,,,,119.14921120000508,119.17166630000429,119.17166630000429,119.17166630000429,0.006207200000062585,125.22638720000396,28,[0.1],[-0.3138888888888889],[1],[0],[0],[6.070033700001659],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,41 + 23 =,,,,,,,,,0,9,9,9,,,,,125.2511466000069,,,,,,,,,,,,,,,,,125.22776930000691,125.2511466000069,125.2511466000069,125.2511466000069,0.007641700001840945,129.6716563000009,64,[0.09814814814814815],[-0.3111111111111111],[1],[0],[0],[4.435463800000434],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,10 + 15 =,,,,,,,,,0,10,10,0,,,,,129.6960698000039,,,,,,,,,,,,,,,,,129.67326240000693,129.6960698000039,129.6960698000039,129.6960698000039,0.006563200004165992,133.50128360000235,25,[0.08518518518518518],[-0.3111111111111111],[1],[0],[0],[3.8209917999993195],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,17 + 14 =,,,,,,,,,0,11,11,3,,,,,133.52859290000197,,,,,,,,,,,,,,,,,133.50263420000556,133.52859290000197,133.52859290000197,133.52859290000197,0.009278300000005402,140.24516910000239,31,[0.020370370370370372],[-0.2953703703703704],[1],[0],[0],[6.732626600001822],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,29 + 10 =,,,,,,,,,0,12,12,8,,,,,140.2717496000041,,,,,,,,,,,,,,,,,140.24644870000338,140.2717496000041,140.2717496000041,140.2717496000041,0.007875600000261329,145.00626910000574,39,[0.040740740740740744],[-0.29907407407407405],[1],[0],[0],[4.751474500000768],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,25 + 28 =,,,,,,,,,0,13,13,5,,,,,145.02146510000603,,,,,,,,,,,,,,,,,145.00731230000383,145.02146510000603,145.02146510000603,145.02146510000603,0.0037383000017143786,155.01275610000448,53,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,47 + 50 =,,,,,,,,,0,14,14,14,,,,,155.0375290000011,,,,,,,,,,,,,,,,,155.01398670000344,155.0375290000011,155.0375290000011,155.0375290000011,0.013332399998034816,162.47407000000385,97,[0.03518518518518519],[-0.2953703703703704],[1],[0],[0],[7.452559299999848],['InstText'],,,,,,,,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.47537880000164,162.48911370000133,162.48911370000133,167.1535545000006,space,4.650220500006981,None,,,,,,,,,,,,,,03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,0,0,0,0,167.1704630000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.1551513000013,167.1704630000022,167.1704630000022,0.0025414000047021545,171.78241840000555, demon,[0.016666666666666666],[-0.30648148148148147],[1],[0],[0],[4.624985299997206],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,1,0,1,0,171.80143220000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.78515560000233,171.80143220000173,171.80143220000173,0.0014268000013544224,181.78772890000255,,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,2,0,2,0,181.8048895000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.78955020000285,181.8048895000029,181.8048895000029,0.005801299994345754,191.79532190000464,,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,3,0,3,0,191.81159660000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.79727360000106,191.81159660000412,191.81159660000412,0.013622499995108228,197.22405250000156,rage,[0.016666666666666666],[-0.30648148148148147],[1],[0],[0],[5.425005600001896],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,4,0,4,0,197.23950410000543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.22500640000362,197.23950410000543,197.23950410000543,0.0009730999954626895,200.95499240000208,thief,[0.040740740740740744],[-0.30925925925925923],[1],[0],[0],[3.728200300000026],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,5,0,5,0,200.9717446000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.95692860000418,200.9717446000068,200.9717446000068,0.001445000001695007,205.03452800000377,anger,[0.08333333333333333],[-0.30925925925925923],[1],[0],[0],[4.075402300004498],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,6,0,6,0,205.0526414000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.03649030000088,205.0526414000051,205.0526414000051,0.0015096999995876104,213.2939280999999,vomit,[0.10925925925925926],[-0.30833333333333335],[1],[0],[0],[8.255114100000355],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,7,0,7,0,213.3116544000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.29591900000378,213.3116544000004,213.3116544000004,0.0014350999990710989,222.7016075000065,rape,[0.13518518518518519],[-0.30833333333333335],[1],[0],[0],[9.40318980000302],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,8,0,8,0,222.7231749000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.70440060000692,222.7231749000057,222.7231749000057,0.0023463000034098513,226.16482030000043,toxic,[0.15185185185185185],[-0.30462962962962964],[1],[0],[0],[3.4576713999995263],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,9,0,9,0,226.1818063000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.1668007000044,226.1818063000028,226.1818063000028,0.0015137000009417534,236.17059030000382,,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,10,0,10,0,236.18838490000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.17264470000373,236.18838490000053,236.18838490000053,0.007316099996387493,246.17770670000027,dem,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,11,0,11,0,246.1950838000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.17973470000288,246.1950838000048,246.1950838000048,0.014440599996305536,251.40771030000178,demon,[0.1527777777777778],[-0.30925925925925923],[1],[0],[0],[5.225852900002792],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,12,0,12,0,251.42540750000626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.40998420000687,251.42540750000626,251.42540750000626,0.001400200002535712,261.4130886000057,,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,13,0,13,0,261.4298795000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.41500920000544,261.4298795000068,261.4298795000068,0.006473300003563054,271.42104570000083,cop,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,14,0,14,0,271.44187790000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.42318420000083,271.44187790000433,271.44187790000433,0.014786200001253746,276.21861330000684,cope,[0.11481481481481481],[-0.3111111111111111],[1],[0],[0],[4.79298320000089],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,15,0,15,0,276.2362257000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.22065130000556,276.2362257000059,276.2362257000059,0.0014150000060908496,279.13229060000594,crisis,[0.11481481481481481],[-0.3074074074074074],[1],[0],[0],[2.909436599999026],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,16,0,16,0,279.1496432000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1341915000012,279.1496432000058,279.1496432000058,0.0014110999982221983,282.1956969000021,guilt,[0.11481481481481481],[-0.3074074074074074],[1],[0],[0],[3.0592585999984294],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,17,0,17,0,282.21293980000337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1976164000007,282.21293980000337,282.21293980000337,0.0014099000036367215,285.5423238000003,grief,[0.11481481481481481],[-0.3074074074074074],[1],[0],[0],[3.3424718999958714],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,18,0,18,0,285.55942670000513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5443082000056,285.55942670000513,285.55942670000513,0.001465900000766851,288.82285490000504,evil,[0.1398148148148148],[-0.29907407407407405],[1],[0],[0],[3.2763612999988254],['Instr'],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
,,,,,,,,,,,,,,19,0,19,0,288.8401145000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.8250249000048,288.8401145000025,288.8401145000025,0.0015474000028916635,298.82857190000504,,[],[],[],[],[],[],[],03,001,2024-12-03_14h25.48.078,EmotionalValenceMemoryRecall,2024.1.5,None,2024-12-03 14h25.59.414103 +0530,
