pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,triangle.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,7,1,29,1,,,,,70.60201969998889,,70.58979250001721,70.60201969998889,71.60118019999936,71.60118019999936,71.60118019999936,71.60118019999936,71.61782200005837,72.59995070006698,72.59995070006698,72.8687880000798,v,1,0.26250620000064373,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,7,2,30,2,,,,,72.88314669998363,,72.87090510001872,72.88314669998363,73.88297080004122,73.88297080004122,73.88297080004122,73.88297080004122,73.88297080004122,74.88081170001533,74.88081170001533,75.14788409997709,c,1,0.2644659999059513,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,7,3,31,3,,,,,75.16328280000016,,75.14896939997561,75.16328280000016,76.16234130004887,76.16234130004887,76.16234130004887,76.16234130004887,76.16234130004887,77.16131130000576,77.16131130000576,77.34537310001906,z,1,0.1761143000330776,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,8,0,32,0,,,,,77.36159400001634,,77.34629060002044,77.36159400001634,78.34531260002404,78.34531260002404,78.34531260002404,78.34531260002404,78.36185260000639,79.3598005999811,79.3598005999811,79.60990550008137,x,1,0.23764590010978281,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,8,1,33,1,,,,,79.62537460005842,,79.61080710007809,79.62537460005842,80.62645320000593,80.62645320000593,80.62645320000593,80.62645320000593,80.62645320000593,81.62519170006271,81.62519170006271,81.94305860006716,v,1,0.3023031000047922,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,8,2,34,2,,,,,81.9581509999698,,81.94514389999676,81.9581509999698,82.9575901000062,82.9575901000062,82.9575901000062,82.9575901000062,82.9575901000062,83.95624560001306,83.95624560001306,84.25791809998918,c,1,0.2924961999524385,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,8,3,35,3,,,,,84.27244299999438,,84.26003910007421,84.27244299999438,85.27220150001813,85.27220150001813,85.27220150001813,85.27220150001813,85.27220150001813,86.27049090003129,86.27049090003129,86.3894685000414,z,1,0.11568010004702955,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,9,0,36,0,,,,,86.40386730001774,,86.39149339997675,86.40386730001774,87.40342900005635,87.40342900005635,87.40342900005635,87.40342900005635,87.40342900005635,88.40203480003402,88.40203480003402,88.687060700031,x,1,0.27883149997796863,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,9,1,37,1,,,,,88.701727900072,,88.6893908000784,88.701727900072,89.70106690004468,89.70106690004468,89.70106690004468,89.70106690004468,89.70106690004468,90.69983699999284,90.69983699999284,90.95163310004864,v,1,0.23906119994353503,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,9,2,38,2,,,,,90.96658770006616,,90.95373670000117,90.96658770006616,91.96428990003187,91.96428990003187,91.96428990003187,91.96428990003187,91.98091809998732,92.96418940008152,92.96418940008152,93.19942950003315,c,1,None,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,9,3,39,3,,,,,93.2142619000515,,93.20149150001816,93.2142619000515,94.21360780007672,94.21360780007672,94.21360780007672,94.21360780007672,94.21360780007672,95.21288680005819,95.21288680005819,95.28052530006971,z,1,0.05111070000566542,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,10,0,40,0,,,,,95.29557640000712,,95.28233710001223,95.29557640000712,96.29545540001709,96.29545540001709,96.29545540001709,96.29545540001709,96.29545540001709,97.29418720002286,97.29418720002286,98.06150130007882,x,1,0.7521802999544889,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,10,1,41,1,,,,,98.07622599997558,,98.06323149998207,98.07622599997558,99.07578319997992,99.07578319997992,99.07578319997992,99.07578319997992,99.07578319997992,100.07439159997739,100.07439159997739,100.22616030008066,v,1,0.14825039997231215,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,10,2,42,2,,,,,100.24114769999869,,100.22787339997012,100.24114769999869,101.24015630001668,101.24015630001668,101.24015630001668,101.24015630001668,101.24015630001668,102.23886430007406,102.23886430007406,102.92311680002604,c,1,0.6791254000272602,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,10,3,43,3,,,,,102.93737629998941,,102.92428729997482,102.93737629998941,103.93782710004598,103.93782710004598,103.93782710004598,103.93782710004598,103.93782710004598,104.9367774000857,104.9367774000857,105.2217696000589,z,1,0.2762122000567615,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,11,0,44,0,,,,,105.23632050002925,,105.22429849999025,105.23632050002925,106.23520039999858,106.23520039999858,106.23520039999858,106.23520039999858,106.23520039999858,107.23449459997937,107.23449459997937,107.53626429999713,x,1,0.29600450000725687,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,11,1,45,1,,,,,107.55025390000083,,107.53801190003287,107.55025390000083,108.5500602000393,108.5500602000393,108.5500602000393,108.5500602000393,108.5500602000393,109.54787390003912,109.54787390003912,109.8326703000348,v,1,0.27178169996477664,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,11,2,46,2,,,,,109.84766770002898,,109.83386100002099,109.84766770002898,110.84816769999452,110.84816769999452,110.84816769999452,110.84816769999452,110.84816769999452,111.84675000002608,111.84675000002608,111.93142350006383,c,1,0.06987579993437976,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,11,3,47,3,,,,,111.94657450006343,,111.93324050004594,111.94657450006343,112.94578619999811,112.94578619999811,112.94578619999811,112.94578619999811,112.94578619999811,113.94480779999867,113.94480779999867,114.17958980007097,z,1,0.22278549999464303,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,12,0,48,0,,,,,114.196033300017,,114.18161640001927,114.196033300017,115.19385919999331,115.19385919999331,115.19385919999331,115.19385919999331,115.2107714000158,116.19266489997972,116.19266489997972,116.27781600004528,x,1,0.06993710005190223,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,12,1,49,1,,,,,116.29250139999203,,116.27991749998182,116.29250139999203,117.2919874000363,117.2919874000363,117.2919874000363,117.2919874000363,117.2919874000363,118.29058849997818,118.29058849997818,118.39202530006878,v,1,0.08842040004674345,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,12,2,50,2,,,,,118.40730369999073,,118.3940886000637,118.40730369999073,119.4064446000848,119.4064446000848,119.4064446000848,119.4064446000848,119.4064446000848,120.4054578000214,120.4054578000214,120.45750740007497,c,1,0.04575240006670356,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,12,3,51,3,,,,,120.4720480000833,,120.459466899978,120.4720480000833,121.47131320007611,121.47131320007611,121.47131320007611,121.47131320007611,121.47131320007611,122.47062040003948,122.47062040003948,122.60487530007958,z,1,0.12766610004473478,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,13,0,52,0,,,,,122.62021309998818,,122.60688910004683,122.62021309998818,123.61965790006798,123.61965790006798,123.61965790006798,123.61965790006798,123.61965790006798,124.61891339998692,124.61891339998692,124.83688229997642,x,1,0.21500309999100864,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,13,1,53,1,,,,,124.85114320006687,,124.83896800002549,124.85114320006687,125.85080979997292,125.85080979997292,125.85080979997292,125.85080979997292,125.85080979997292,126.84937299997546,126.84937299997546,127.15030520001892,v,1,0.29582090000621974,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,13,2,54,2,,,,,127.16521530004684,,127.15181090007536,127.16521530004684,128.165318400017,128.165318400017,128.165318400017,128.165318400017,128.165318400017,129.16420540004037,129.16420540004037,129.38231939997058,c,1,0.21035059995483607,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,13,3,55,3,,,,,129.39688170002773,,129.38412230007816,129.39688170002773,130.3965854999842,130.3965854999842,130.3965854999842,130.3965854999842,130.3965854999842,131.39514120004606,131.39514120004606,131.71426560007967,z,1,0.31704740005079657,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,14,0,56,0,,,,,131.72806039999705,,131.71634649997577,131.72806039999705,132.7276594999712,132.7276594999712,132.7276594999712,132.7276594999712,132.7276594999712,133.7266911000479,133.7266911000479,133.86135720007587,x,1,0.12734699994325638,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,14,1,57,1,,,,,133.8760379999876,,133.86340240004938,133.8760379999876,134.87542300007772,134.87542300007772,134.87542300007772,134.87542300007772,134.87542300007772,135.87434480001684,135.87434480001684,135.9270128000062,v,1,0.04559190000873059,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,14,2,58,2,,,,,135.94099040003493,,135.93006689997856,135.94099040003493,136.94036860007327,136.94036860007327,136.94036860007327,136.94036860007327,136.94036860007327,137.9391613000771,137.9391613000771,138.02437210001517,c,1,0.07606460002716631,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,14,3,59,3,,,,,138.0385903000133,,138.02616330003366,138.0385903000133,139.03817090007942,139.03817090007942,139.03817090007942,139.03817090007942,139.03817090007942,140.03718670003582,140.03718670003582,140.23884040000848,z,1,0.19230839994270355,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,15,0,60,0,,,,,140.25393830006942,,140.24087820004206,140.25393830006942,141.25280710007064,141.25280710007064,141.25280710007064,141.25280710007064,141.25280710007064,142.25174229999539,142.25174229999539,142.55322760005947,x,1,0.2966302999993786,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,15,1,61,1,,,,,142.56776290002745,,142.55503980000503,142.56776290002745,143.56755789997987,143.56755789997987,143.56755789997987,143.56755789997987,143.56755789997987,144.5666482000379,144.5666482000379,144.75147380004637,v,1,0.18268999992869794,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,15,2,62,2,,,,,144.76603310008068,,144.7533942000009,144.76603310008068,145.7653583000647,145.7653583000647,145.7653583000647,145.7653583000647,145.7653583000647,146.76414490002207,146.76414490002207,146.99966069997754,c,1,0.23040169989690185,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,15,3,63,3,,,,,147.0140610000817,,147.00158609997015,147.0140610000817,148.01330130000133,148.01330130000133,148.01330130000133,148.01330130000133,148.01330130000133,149.01192119996995,149.01192119996995,149.13081600004807,z,1,0.1018432000419125,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,16,0,64,0,,,,,149.14553259999957,,149.13279740000144,149.14553259999957,150.14470940001775,150.14470940001775,150.14470940001775,150.14470940001775,150.14470940001775,151.14345800003503,151.14345800003503,151.36178699997254,x,1,0.20802939997520298,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,16,1,65,1,,,,,151.37654570001177,,151.36382630001754,151.37654570001177,152.37624820007477,152.37624820007477,152.37624820007477,152.37624820007477,152.37624820007477,153.3751320000738,153.3751320000738,153.61031700007152,v,1,0.23129470006097108,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,16,2,66,2,,,,,153.62413650006056,,153.61273829999845,153.62413650006056,154.62333129998296,154.62333129998296,154.62333129998296,154.62333129998296,154.62333129998296,155.6226063000504,155.6226063000504,155.92487720004283,c,1,0.29989210003986955,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,16,3,67,3,,,,,155.93875420000404,,155.9269317999715,155.93875420000404,156.93767790007405,156.93767790007405,156.93767790007405,156.93767790007405,156.95372740004677,157.93613809999079,157.93613809999079,158.30329489998985,z,1,0.3589223000453785,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,17,0,68,0,,,,,158.3189684000099,,158.30401339998934,158.3189684000099,159.31920560006984,159.31920560006984,159.31920560006984,159.31920560006984,159.31920560006984,160.31694280006923,160.31694280006923,160.60137559997384,x,1,0.2772271999856457,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,17,1,69,1,,,,,160.61676460003946,,160.60201949998736,160.61676460003946,161.61738399998285,161.61738399998285,161.61738399998285,161.61738399998285,161.61738399998285,162.61674980004318,162.61674980004318,162.91789639997296,v,1,0.29939069994725287,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,17,2,70,2,,,,,162.93248730001505,,162.91966979997233,162.93248730001505,163.9321563000558,163.9321563000558,163.9321563000558,163.9321563000558,163.9321563000558,164.9311170000583,164.9311170000583,165.26598999998532,c,1,0.3254419000586495,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,17,3,71,3,,,,,165.28049330005888,,165.2678446000209,165.28049330005888,166.2795956999762,166.2795956999762,166.2795956999762,166.2795956999762,166.2795956999762,167.27855829999316,167.27855829999316,167.4135955000529,z,1,0.11986400000751019,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,18,0,72,0,,,,,167.42827320005745,,167.41603690001648,167.42827320005745,168.42742480000015,168.42742480000015,168.42742480000015,168.42742480000015,168.42742480000015,169.42573350004386,169.42573350004386,169.79451410006732,x,1,0.35479919996578246,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,18,1,73,1,,,,,169.80927399999928,,169.7964620999992,169.80927399999928,170.80853749997914,170.80853749997914,170.80853749997914,170.80853749997914,170.80853749997914,171.80784000002313,171.80784000002313,172.10964300006162,v,1,0.29665679996833205,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,18,2,74,2,,,,,172.12402300001122,,172.11143360007554,172.12402300001122,173.12360360007733,173.12360360007733,173.12360360007733,173.12360360007733,173.12360360007733,174.12209159997292,174.12209159997292,174.4233366000699,c,1,0.2984961000038311,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,18,3,75,3,,,,,174.43833400006406,,174.42557469999883,174.43833400006406,175.43780239997432,175.43780239997432,175.43780239997432,175.43780239997432,175.43780239997432,176.43672300002072,176.43672300002072,176.50485120003577,z,1,0.06347050005570054,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,19,0,76,0,,,,,176.51974440005142,,176.50668700004462,176.51974440005142,177.51905250002164,177.51905250002164,177.51905250002164,177.51905250002164,177.51905250002164,178.5179449999705,178.5179449999705,178.8362801000476,x,1,0.3138328999048099,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,19,1,77,1,,,,,178.85094620008022,,178.83835330000147,178.85094620008022,179.85024350008462,179.85024350008462,179.85024350008462,179.85024350008462,179.85024350008462,180.84892999997828,180.84892999997828,181.13406830001622,v,1,0.2777581999544054,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,19,2,78,2,,,,,181.14888160000555,,181.13602960004937,181.14888160000555,182.14849050005432,182.14849050005432,182.14849050005432,182.14849050005432,182.14849050005432,183.14677500003017,183.14677500003017,183.4319910000777,c,1,0.2791029999498278,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,19,3,79,3,,,,,183.44650510000065,,183.43445569998585,183.44650510000065,184.4462980000535,184.4462980000535,184.4462980000535,184.4462980000535,184.4462980000535,185.44490290002432,185.44490290002432,185.72984759998508,z,1,0.2743004000512883,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,20,0,80,0,,,,,185.744405800011,,185.73184839996975,185.744405800011,186.74411690002307,186.74411690002307,186.74411690002307,186.74411690002307,186.74411690002307,187.74242130003404,187.74242130003404,188.02725550008472,x,1,0.2751680000219494,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,20,1,81,1,,,,,188.0421467999695,,188.02914220001549,188.0421467999695,189.04208849999122,189.04208849999122,189.04208849999122,189.04208849999122,189.04208849999122,190.04044170002453,190.04044170002453,190.42523719999008,v,1,0.3753630999708548,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,20,2,82,2,,,,,190.44004630006384,,190.427237899974,190.44004630006384,191.43931480008177,191.43931480008177,191.43931480008177,191.43931480008177,191.43931480008177,192.43867559998762,192.43867559998762,192.73951029998716,c,1,0.285709899966605,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,20,3,83,3,,,,,192.75446890003514,,192.741342500085,192.75446890003514,193.75433660007548,193.75433660007548,193.75433660007548,193.75433660007548,193.75433660007548,194.75286070001312,194.75286070001312,194.9711057000095,z,1,0.20444250002037734,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,21,0,84,0,,,,,194.9856864999747,,194.97318810003344,194.9856864999747,195.98539839999285,195.98539839999285,195.98539839999285,195.98539839999285,195.98539839999285,196.98415660008322,196.98415660008322,197.06967440003064,x,1,0.0834701000712812,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,21,1,85,1,,,,,197.08413299999665,,197.07174320006743,197.08413299999665,198.08319520007353,198.08319520007353,198.08319520007353,198.08319520007353,198.08319520007353,199.08209859998897,199.08209859998897,199.367674899986,v,1,0.2801022999919951,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,21,2,86,2,,,,,199.38167380006053,,199.36975670000538,199.38167380006053,200.38167680008337,200.38167680008337,200.38167680008337,200.38167680008337,200.38167680008337,201.3798435999779,201.3798435999779,201.56449050002266,c,1,0.168498000013642,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,21,3,87,3,,,,,201.57957270008046,,201.5666813000571,201.57957270008046,202.5791284000734,202.5791284000734,202.5791284000734,202.5791284000734,202.5791284000734,203.57781559997238,203.57781559997238,203.69624449999537,z,1,0.10480990004725754,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,22,0,88,0,,,,,203.71122170006856,,203.6981919000391,203.71122170006856,204.70987610006705,204.70987610006705,204.70987610006705,204.70987610006705,204.70987610006705,205.70930330001283,205.70930330001283,207.52616820007097,x,1,1.8050619999412447,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,22,1,89,1,,,,,207.5408154000761,,207.52811830001883,207.5408154000761,208.54020240006503,208.54020240006503,208.54020240006503,208.54020240006503,208.54020240006503,209.53894990007393,209.53894990007393,209.90657230000943,v,1,0.3512513000750914,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,22,2,90,2,,,,,209.92126319999807,,209.9085064000683,209.92126319999807,210.92006580007728,210.92006580007728,210.92006580007728,210.92006580007728,210.9365306000691,211.91911140002776,211.91911140002776,212.15307790006045,c,1,0.23247220006305724,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,22,3,91,3,,,,,212.16880840004887,,212.15380570001435,212.16880840004887,213.15226360002998,213.15226360002998,213.15226360002998,213.15226360002998,213.1683975000633,214.16719319997355,214.16719319997355,214.45130710001104,z,1,0.2810769999632612,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,23,0,92,0,,,,,214.46676670003217,,214.4523253000807,214.46676670003217,215.4667948000133,215.4667948000133,215.4667948000133,215.4667948000133,215.4667948000133,216.46596850000788,216.46596850000788,216.78414460003842,x,1,0.3070512000704184,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,23,1,93,1,,,,,216.79879160004202,,216.78614970005583,216.79879160004202,217.86945260001812,217.86945260001812,217.86945260001812,217.86945260001812,217.86945260001812,218.79684960003942,218.79684960003942,219.01573760004248,v,1,0.2161734999390319,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,23,2,94,2,,,,,219.02998880005907,,219.01773209997918,219.02998880005907,220.02911540004425,220.02911540004425,220.02911540004425,220.02911540004425,220.02911540004425,221.02818530006334,221.02818530006334,221.49648900004104,c,1,0.4567359999055043,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,23,3,95,3,,,,,221.51110210001934,,221.4986964999698,221.51110210001934,222.51070710003842,222.51070710003842,222.51070710003842,222.51070710003842,222.51070710003842,223.5090676000109,223.5090676000109,223.91086659999564,z,1,0.3859420999651775,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,24,0,96,0,,,,,223.92567190004047,,223.9128426000243,223.92567190004047,224.9248338000616,224.9248338000616,224.9248338000616,224.9248338000616,224.9248338000616,225.92352499999106,225.92352499999106,226.24205650005024,x,1,0.311124200001359,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,24,1,97,1,,,,,226.25666730001103,,226.2440505999839,226.25666730001103,227.256263300078,227.256263300078,227.256263300078,227.256263300078,227.256263300078,228.25462520006113,228.25462520006113,228.67290640005376,c,0,0.40577500010840595,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,24,2,98,2,,,,,228.68769370007794,,228.67485130007844,228.68769370007794,229.68709580006544,229.68709580006544,229.68709580006544,229.68709580006544,229.68709580006544,230.68591340002604,230.68591340002604,230.98789790004957,c,1,0.2991411000257358,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,24,3,99,3,,,,,231.00221080007032,,230.98989610001445,231.00221080007032,232.00163650000468,232.00163650000468,232.00163650000468,232.00163650000468,232.00163650000468,233.0003629999701,233.0003629999701,233.68517630000133,z,1,0.6718084000749514,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,25,0,100,0,,,,,233.69982890004758,,233.68693109997548,233.69982890004758,234.69907840003725,234.69907840003725,234.69907840003725,234.69907840003725,234.71535399998538,235.69765280000865,235.69765280000865,236.3989096999867,x,1,0.6877321000210941,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
150,v,25,1,101,1,,,,,236.41346190008335,,236.40062119998038,236.41346190008335,237.4131892999867,237.4131892999867,237.4131892999867,237.4131892999867,237.4131892999867,238.41256359999534,238.41256359999534,239.0466528000543,v,1,0.6264643999747932,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
50,c,25,2,102,2,,,,,239.0612835000502,,239.04869470000267,239.0612835000502,240.0608166999882,240.0608166999882,240.0608166999882,240.0608166999882,240.0608166999882,241.05864820000716,241.05864820000716,241.36117220006417,c,1,0.2964115999639034,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-150,z,25,3,103,3,,,,,241.37579439999536,,241.36314450006466,241.37579439999536,242.3750810000347,242.3750810000347,242.3750810000347,242.3750810000347,242.3750810000347,243.37409030005801,243.37409030005801,244.0085433999775,z,1,0.6294369000243023,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
-50,x,26,0,104,0,,,,,244.02326300006825,,244.01049640006386,244.02326300006825,245.02267410000786,245.02267410000786,245.02267410000786,245.02267410000786,245.02267410000786,246.02158559998497,246.02158559998497,246.68997750000563,x,1,0.664675600011833,None,108142,001,2024-10-12_10h55.39.373,MotorSequenceLearning,2024.1.5,None,2024-10-12 10h55.45.871970 +0530,
